day,timestamp,global_ts,product,side,price,quantity,source
-2,41000,41000,ASH_COATED_OSMIUM,BUY,10002,6,AGGRESSIVE
-2,41200,41200,ASH_COATED_OSMIUM,BUY,10002,10,AGGRESSIVE
-2,43600,43600,ASH_COATED_OSMIUM,BUY,10001,8,AGGRESSIVE
-2,44200,44200,ASH_COATED_OSMIUM,SELL,10014,2,MARKET_TRADE
-2,45000,45000,ASH_COATED_OSMIUM,BUY,10004,5,AGGRESSIVE
-2,45600,45600,ASH_COATED_OSMIUM,SELL,10011,4,MARKET_TRADE
-2,46100,46100,ASH_COATED_OSMIUM,SELL,10005,10,AGGRESSIVE
-2,48000,48000,ASH_COATED_OSMIUM,SELL,10014,10,MARKET_TRADE
-2,50000,50000,ASH_COATED_OSMIUM,SELL,10008,3,AGGRESSIVE
-2,50800,50800,ASH_COATED_OSMIUM,SELL,10015,5,MARKET_TRADE
-2,51400,51400,ASH_COATED_OSMIUM,SELL,10018,6,MARKET_TRADE
-2,52900,52900,ASH_COATED_OSMIUM,SELL,10009,9,AGGRESSIVE
-2,53800,53800,ASH_COATED_OSMIUM,BUY,9999,10,MARKET_TRADE
-2,55900,55900,ASH_COATED_OSMIUM,SELL,10013,5,MARKET_TRADE
-2,57600,57600,ASH_COATED_OSMIUM,BUY,9998,6,MARKET_TRADE
-2,58300,58300,ASH_COATED_OSMIUM,BUY,10006,4,AGGRESSIVE
-2,58500,58500,ASH_COATED_OSMIUM,BUY,10006,3,AGGRESSIVE
-2,62700,62700,ASH_COATED_OSMIUM,BUY,9999,7,AGGRESSIVE
-2,63200,63200,ASH_COATED_OSMIUM,BUY,10003,3,AGGRESSIVE
-2,63500,63500,ASH_COATED_OSMIUM,BUY,10003,4,AGGRESSIVE
-2,64200,64200,ASH_COATED_OSMIUM,BUY,10003,5,AGGRESSIVE
-2,66800,66800,ASH_COATED_OSMIUM,BUY,9999,4,AGGRESSIVE
-2,67300,67300,ASH_COATED_OSMIUM,BUY,9989,8,MARKET_TRADE
-2,67700,67700,ASH_COATED_OSMIUM,BUY,9999,2,AGGRESSIVE
-2,69400,69400,ASH_COATED_OSMIUM,BUY,9987,5,MARKET_TRADE
-2,71700,71700,ASH_COATED_OSMIUM,BUY,9990,8,MARKET_TRADE
-2,72700,72700,ASH_COATED_OSMIUM,SELL,10000,9,AGGRESSIVE
-2,72900,72900,ASH_COATED_OSMIUM,BUY,9990,9,MARKET_TRADE
-2,73400,73400,ASH_COATED_OSMIUM,SELL,10000,7,AGGRESSIVE
-2,73900,73900,ASH_COATED_OSMIUM,BUY,9991,7,MARKET_TRADE
-2,74500,74500,ASH_COATED_OSMIUM,SELL,10007,9,MARKET_TRADE
-2,76000,76000,ASH_COATED_OSMIUM,SELL,10008,7,MARKET_TRADE
-2,76600,76600,ASH_COATED_OSMIUM,SELL,10003,8,AGGRESSIVE
-2,77500,77500,ASH_COATED_OSMIUM,SELL,10003,9,AGGRESSIVE
-2,77700,77700,ASH_COATED_OSMIUM,SELL,10003,6,AGGRESSIVE
-2,77800,77800,ASH_COATED_OSMIUM,SELL,10003,9,AGGRESSIVE
-2,78500,78500,ASH_COATED_OSMIUM,BUY,10000,6,AGGRESSIVE
-2,79600,79600,ASH_COATED_OSMIUM,SELL,10008,6,MARKET_TRADE
-2,81200,81200,ASH_COATED_OSMIUM,BUY,9991,6,MARKET_TRADE
-2,84600,84600,ASH_COATED_OSMIUM,BUY,9990,2,MARKET_TRADE
-2,86100,86100,ASH_COATED_OSMIUM,SELL,10007,6,MARKET_TRADE
-2,86200,86200,ASH_COATED_OSMIUM,BUY,9991,4,MARKET_TRADE
-2,86500,86500,ASH_COATED_OSMIUM,BUY,9997,6,AGGRESSIVE
-2,86900,86900,ASH_COATED_OSMIUM,SELL,10001,5,AGGRESSIVE
-2,91700,91700,ASH_COATED_OSMIUM,BUY,9992,9,AGGRESSIVE
-2,94000,94000,ASH_COATED_OSMIUM,SELL,10004,8,MARKET_TRADE
-2,94400,94400,ASH_COATED_OSMIUM,SELL,10004,3,MARKET_TRADE
-2,96300,96300,ASH_COATED_OSMIUM,SELL,10006,8,MARKET_TRADE
-2,97200,97200,ASH_COATED_OSMIUM,BUY,9994,3,AGGRESSIVE
-2,98200,98200,ASH_COATED_OSMIUM,BUY,9990,3,MARKET_TRADE
-2,100100,100100,ASH_COATED_OSMIUM,BUY,9993,3,MARKET_TRADE
-2,100400,100400,ASH_COATED_OSMIUM,BUY,9992,4,AGGRESSIVE
-2,101700,101700,ASH_COATED_OSMIUM,SELL,10001,5,MARKET_TRADE
-2,103300,103300,ASH_COATED_OSMIUM,BUY,9992,9,AGGRESSIVE
-2,103400,103400,ASH_COATED_OSMIUM,BUY,9996,3,AGGRESSIVE
-2,103700,103700,ASH_COATED_OSMIUM,SELL,9997,10,AGGRESSIVE
-2,103900,103900,ASH_COATED_OSMIUM,SELL,10004,4,MARKET_TRADE
-2,105100,105100,ASH_COATED_OSMIUM,BUY,9990,8,MARKET_TRADE
-2,105200,105200,ASH_COATED_OSMIUM,SELL,10005,3,MARKET_TRADE
-2,105800,105800,ASH_COATED_OSMIUM,SELL,9999,7,AGGRESSIVE
-2,106000,106000,ASH_COATED_OSMIUM,BUY,9989,4,MARKET_TRADE
-2,106900,106900,ASH_COATED_OSMIUM,BUY,9995,6,AGGRESSIVE
-2,107900,107900,ASH_COATED_OSMIUM,BUY,9991,6,MARKET_TRADE
-2,108800,108800,ASH_COATED_OSMIUM,BUY,9990,9,MARKET_TRADE
-2,111800,111800,ASH_COATED_OSMIUM,BUY,9989,6,MARKET_TRADE
-2,112500,112500,ASH_COATED_OSMIUM,BUY,10000,5,AGGRESSIVE
-2,113300,113300,ASH_COATED_OSMIUM,BUY,9995,5,MARKET_TRADE
-2,113500,113500,ASH_COATED_OSMIUM,SELL,10010,4,MARKET_TRADE
-2,114100,114100,ASH_COATED_OSMIUM,SELL,10011,10,MARKET_TRADE
-2,117900,117900,ASH_COATED_OSMIUM,SELL,10004,4,AGGRESSIVE
-2,118900,118900,ASH_COATED_OSMIUM,BUY,9993,3,MARKET_TRADE
-2,119100,119100,ASH_COATED_OSMIUM,SELL,10010,4,MARKET_TRADE
-2,120000,120000,ASH_COATED_OSMIUM,SELL,10010,8,MARKET_TRADE
-2,120900,120900,ASH_COATED_OSMIUM,SELL,10010,6,MARKET_TRADE
-2,122900,122900,ASH_COATED_OSMIUM,BUY,9991,3,MARKET_TRADE
-2,125200,125200,ASH_COATED_OSMIUM,SELL,10007,3,MARKET_TRADE
-2,125400,125400,ASH_COATED_OSMIUM,BUY,9990,3,MARKET_TRADE
-2,128800,128800,ASH_COATED_OSMIUM,BUY,9998,3,AGGRESSIVE
-2,133100,133100,ASH_COATED_OSMIUM,BUY,9991,8,MARKET_TRADE
-2,135800,135800,ASH_COATED_OSMIUM,BUY,9992,2,MARKET_TRADE
-2,137500,137500,ASH_COATED_OSMIUM,BUY,9992,5,MARKET_TRADE
-2,137800,137800,ASH_COATED_OSMIUM,SELL,10002,5,AGGRESSIVE
-2,139000,139000,ASH_COATED_OSMIUM,BUY,9988,6,MARKET_TRADE
-2,139600,139600,ASH_COATED_OSMIUM,BUY,9997,6,AGGRESSIVE
-2,140900,140900,ASH_COATED_OSMIUM,BUY,9999,10,AGGRESSIVE
-2,141200,141200,ASH_COATED_OSMIUM,SELL,10003,4,AGGRESSIVE
-2,148900,148900,ASH_COATED_OSMIUM,BUY,10000,2,AGGRESSIVE
-2,149800,149800,ASH_COATED_OSMIUM,SELL,10007,6,MARKET_TRADE
-2,156600,156600,ASH_COATED_OSMIUM,BUY,9999,2,AGGRESSIVE
-2,157000,157000,ASH_COATED_OSMIUM,SELL,10005,3,MARKET_TRADE
-2,160300,160300,ASH_COATED_OSMIUM,SELL,10004,5,MARKET_TRADE
-2,160500,160500,ASH_COATED_OSMIUM,BUY,9997,3,AGGRESSIVE
-2,161600,161600,ASH_COATED_OSMIUM,SELL,10005,2,MARKET_TRADE
-2,170100,170100,ASH_COATED_OSMIUM,SELL,10000,6,AGGRESSIVE
-2,171300,171300,ASH_COATED_OSMIUM,SELL,10001,8,AGGRESSIVE
-2,172800,172800,ASH_COATED_OSMIUM,BUY,10000,4,AGGRESSIVE
-2,173500,173500,ASH_COATED_OSMIUM,SELL,10001,10,AGGRESSIVE
-2,173600,173600,ASH_COATED_OSMIUM,BUY,9992,5,MARKET_TRADE
-2,174200,174200,ASH_COATED_OSMIUM,SELL,10007,3,MARKET_TRADE
-2,175000,175000,ASH_COATED_OSMIUM,BUY,9998,3,MARKET_TRADE
-2,175100,175100,ASH_COATED_OSMIUM,BUY,9998,8,AGGRESSIVE
-2,175400,175400,ASH_COATED_OSMIUM,SELL,10011,4,MARKET_TRADE
-2,179600,179600,ASH_COATED_OSMIUM,SELL,10009,10,MARKET_TRADE
-2,181700,181700,ASH_COATED_OSMIUM,BUY,10001,3,AGGRESSIVE
-2,183600,183600,ASH_COATED_OSMIUM,SELL,10010,10,MARKET_TRADE
-2,184400,184400,ASH_COATED_OSMIUM,SELL,10010,5,MARKET_TRADE
-2,184800,184800,ASH_COATED_OSMIUM,BUY,9993,2,MARKET_TRADE
-2,186400,186400,ASH_COATED_OSMIUM,BUY,9992,5,MARKET_TRADE
-2,190100,190100,ASH_COATED_OSMIUM,SELL,10009,3,MARKET_TRADE
-2,190800,190800,ASH_COATED_OSMIUM,BUY,9991,6,MARKET_TRADE
-2,192200,192200,ASH_COATED_OSMIUM,BUY,9996,9,AGGRESSIVE
-2,192800,192800,ASH_COATED_OSMIUM,SELL,10006,5,MARKET_TRADE
-2,194700,194700,ASH_COATED_OSMIUM,BUY,9989,9,MARKET_TRADE
-2,197100,197100,ASH_COATED_OSMIUM,BUY,9987,3,MARKET_TRADE
-2,197200,197200,ASH_COATED_OSMIUM,BUY,9996,2,AGGRESSIVE
-2,197700,197700,ASH_COATED_OSMIUM,BUY,9996,2,AGGRESSIVE
-2,198600,198600,ASH_COATED_OSMIUM,BUY,9995,4,AGGRESSIVE
-2,199500,199500,ASH_COATED_OSMIUM,BUY,9990,7,AGGRESSIVE
-2,200600,200600,ASH_COATED_OSMIUM,SELL,10000,6,MARKET_TRADE
-2,202700,202700,ASH_COATED_OSMIUM,BUY,9987,2,MARKET_TRADE
-2,203500,203500,ASH_COATED_OSMIUM,SELL,9996,3,MARKET_TRADE
-2,204200,204200,ASH_COATED_OSMIUM,SELL,9996,5,AGGRESSIVE
-2,206500,206500,ASH_COATED_OSMIUM,BUY,9985,3,MARKET_TRADE
-2,207600,207600,ASH_COATED_OSMIUM,SELL,10003,2,MARKET_TRADE
-2,208500,208500,ASH_COATED_OSMIUM,SELL,10003,9,MARKET_TRADE
-2,211000,211000,ASH_COATED_OSMIUM,BUY,9987,2,MARKET_TRADE
-2,216000,216000,ASH_COATED_OSMIUM,BUY,9990,6,MARKET_TRADE
-2,216600,216600,ASH_COATED_OSMIUM,SELL,10006,5,MARKET_TRADE
-2,216900,216900,ASH_COATED_OSMIUM,BUY,9995,4,AGGRESSIVE
-2,220300,220300,ASH_COATED_OSMIUM,SELL,10000,4,AGGRESSIVE
-2,221000,221000,ASH_COATED_OSMIUM,SELL,10002,7,AGGRESSIVE
-2,221200,221200,ASH_COATED_OSMIUM,BUY,9992,3,MARKET_TRADE
-2,221500,221500,ASH_COATED_OSMIUM,BUY,9998,4,AGGRESSIVE
-2,222500,222500,ASH_COATED_OSMIUM,SELL,10000,10,AGGRESSIVE
-2,224200,224200,ASH_COATED_OSMIUM,SELL,10009,4,MARKET_TRADE
-2,225700,225700,ASH_COATED_OSMIUM,SELL,10007,4,MARKET_TRADE
-2,226200,226200,ASH_COATED_OSMIUM,BUY,9996,4,AGGRESSIVE
-2,226900,226900,ASH_COATED_OSMIUM,BUY,9999,2,AGGRESSIVE
-2,228300,228300,ASH_COATED_OSMIUM,BUY,9996,7,AGGRESSIVE
-2,231600,231600,ASH_COATED_OSMIUM,BUY,10000,4,AGGRESSIVE
-2,232000,232000,ASH_COATED_OSMIUM,SELL,10006,4,MARKET_TRADE
-2,232100,232100,ASH_COATED_OSMIUM,BUY,10000,4,AGGRESSIVE
-2,232100,232100,ASH_COATED_OSMIUM,BUY,9990,2,MARKET_TRADE
-2,232600,232600,ASH_COATED_OSMIUM,BUY,10000,5,AGGRESSIVE
-2,233900,233900,ASH_COATED_OSMIUM,BUY,9998,2,AGGRESSIVE
-2,236400,236400,ASH_COATED_OSMIUM,SELL,10006,9,MARKET_TRADE
-2,236600,236600,ASH_COATED_OSMIUM,BUY,9990,10,MARKET_TRADE
-2,236800,236800,ASH_COATED_OSMIUM,SELL,10006,2,MARKET_TRADE
-2,239000,239000,ASH_COATED_OSMIUM,BUY,9995,4,AGGRESSIVE
-2,239900,239900,ASH_COATED_OSMIUM,SELL,9999,9,AGGRESSIVE
-2,242400,242400,ASH_COATED_OSMIUM,SELL,10008,5,MARKET_TRADE
-2,242500,242500,ASH_COATED_OSMIUM,BUY,9995,10,AGGRESSIVE
-2,242600,242600,ASH_COATED_OSMIUM,SELL,10005,4,MARKET_TRADE
-2,244000,244000,ASH_COATED_OSMIUM,SELL,10005,2,MARKET_TRADE
-2,245900,245900,ASH_COATED_OSMIUM,BUY,9990,3,MARKET_TRADE
-2,246500,246500,ASH_COATED_OSMIUM,SELL,10000,7,AGGRESSIVE
-2,248500,248500,ASH_COATED_OSMIUM,BUY,9999,3,AGGRESSIVE
-2,249200,249200,ASH_COATED_OSMIUM,SELL,10000,5,AGGRESSIVE
-2,249700,249700,ASH_COATED_OSMIUM,BUY,9990,4,MARKET_TRADE
-2,253000,253000,ASH_COATED_OSMIUM,SELL,10007,2,MARKET_TRADE
-2,254400,254400,ASH_COATED_OSMIUM,BUY,9995,2,MARKET_TRADE
-2,255200,255200,ASH_COATED_OSMIUM,BUY,9989,2,MARKET_TRADE
-2,257500,257500,ASH_COATED_OSMIUM,SELL,10004,5,MARKET_TRADE
-2,259200,259200,ASH_COATED_OSMIUM,BUY,9993,6,AGGRESSIVE
-2,259900,259900,ASH_COATED_OSMIUM,BUY,9997,4,AGGRESSIVE
-2,260000,260000,ASH_COATED_OSMIUM,SELL,10003,7,MARKET_TRADE
-2,260800,260800,ASH_COATED_OSMIUM,BUY,9987,3,MARKET_TRADE
-2,261600,261600,ASH_COATED_OSMIUM,SELL,10003,4,MARKET_TRADE
-2,263500,263500,ASH_COATED_OSMIUM,BUY,9986,3,MARKET_TRADE
-2,263700,263700,ASH_COATED_OSMIUM,BUY,9995,4,AGGRESSIVE
-2,265800,265800,ASH_COATED_OSMIUM,BUY,9995,5,AGGRESSIVE
-2,266700,266700,ASH_COATED_OSMIUM,BUY,9991,10,AGGRESSIVE
-2,268400,268400,ASH_COATED_OSMIUM,BUY,9991,10,AGGRESSIVE
-2,269500,269500,ASH_COATED_OSMIUM,SELL,10002,2,MARKET_TRADE
-2,272400,272400,ASH_COATED_OSMIUM,SELL,9996,7,AGGRESSIVE
-2,273300,273300,ASH_COATED_OSMIUM,BUY,9991,5,AGGRESSIVE
-2,274300,274300,ASH_COATED_OSMIUM,BUY,9985,5,MARKET_TRADE
-2,278700,278700,ASH_COATED_OSMIUM,BUY,9992,3,AGGRESSIVE
-2,281200,281200,ASH_COATED_OSMIUM,BUY,9983,3,MARKET_TRADE
-2,281300,281300,ASH_COATED_OSMIUM,BUY,9983,4,MARKET_TRADE
-2,281600,281600,ASH_COATED_OSMIUM,SELL,10000,5,MARKET_TRADE
-2,282000,282000,ASH_COATED_OSMIUM,SELL,9995,9,AGGRESSIVE
-2,282500,282500,ASH_COATED_OSMIUM,SELL,9994,9,AGGRESSIVE
-2,282600,282600,ASH_COATED_OSMIUM,SELL,10002,6,MARKET_TRADE
-2,285400,285400,ASH_COATED_OSMIUM,BUY,9987,10,MARKET_TRADE
-2,288300,288300,ASH_COATED_OSMIUM,SELL,10001,7,MARKET_TRADE
-2,289400,289400,ASH_COATED_OSMIUM,BUY,9986,6,MARKET_TRADE
-2,290000,290000,ASH_COATED_OSMIUM,SELL,9995,4,AGGRESSIVE
-2,290200,290200,ASH_COATED_OSMIUM,BUY,9994,5,AGGRESSIVE
-2,291200,291200,ASH_COATED_OSMIUM,BUY,9986,7,MARKET_TRADE
-2,292000,292000,ASH_COATED_OSMIUM,BUY,9992,7,AGGRESSIVE
-2,292200,292200,ASH_COATED_OSMIUM,BUY,9986,2,MARKET_TRADE
-2,294700,294700,ASH_COATED_OSMIUM,SELL,9997,6,AGGRESSIVE
-2,295400,295400,ASH_COATED_OSMIUM,SELL,10001,6,MARKET_TRADE
-2,297600,297600,ASH_COATED_OSMIUM,SELL,10003,6,MARKET_TRADE
-2,298300,298300,ASH_COATED_OSMIUM,BUY,9993,7,AGGRESSIVE
-2,298600,298600,ASH_COATED_OSMIUM,SELL,10006,2,MARKET_TRADE
-2,300000,300000,ASH_COATED_OSMIUM,SELL,10000,6,MARKET_TRADE
-2,300900,300900,ASH_COATED_OSMIUM,BUY,9982,10,MARKET_TRADE
-2,302000,302000,ASH_COATED_OSMIUM,BUY,9981,6,MARKET_TRADE
-2,303700,303700,ASH_COATED_OSMIUM,SELL,10000,5,MARKET_TRADE
-2,304000,304000,ASH_COATED_OSMIUM,SELL,10000,5,MARKET_TRADE
-2,306100,306100,ASH_COATED_OSMIUM,BUY,9985,9,MARKET_TRADE
-2,306400,306400,ASH_COATED_OSMIUM,SELL,10001,7,MARKET_TRADE
-2,307300,307300,ASH_COATED_OSMIUM,BUY,9989,7,AGGRESSIVE
-2,310900,310900,ASH_COATED_OSMIUM,BUY,9992,4,AGGRESSIVE
-2,313700,313700,ASH_COATED_OSMIUM,SELL,10000,4,MARKET_TRADE
-2,314200,314200,ASH_COATED_OSMIUM,SELL,10000,4,MARKET_TRADE
-2,314600,314600,ASH_COATED_OSMIUM,BUY,9993,2,AGGRESSIVE
-2,315300,315300,ASH_COATED_OSMIUM,SELL,10000,6,MARKET_TRADE
-2,316200,316200,ASH_COATED_OSMIUM,BUY,9985,3,MARKET_TRADE
-2,318800,318800,ASH_COATED_OSMIUM,BUY,9986,7,MARKET_TRADE
-2,321100,321100,ASH_COATED_OSMIUM,SELL,10002,6,MARKET_TRADE
-2,324600,324600,ASH_COATED_OSMIUM,SELL,10002,6,MARKET_TRADE
-2,324700,324700,ASH_COATED_OSMIUM,SELL,9995,6,AGGRESSIVE
-2,325400,325400,ASH_COATED_OSMIUM,SELL,9996,7,AGGRESSIVE
-2,329400,329400,ASH_COATED_OSMIUM,SELL,9997,7,AGGRESSIVE
-2,329800,329800,ASH_COATED_OSMIUM,BUY,9995,5,AGGRESSIVE
-2,330800,330800,ASH_COATED_OSMIUM,BUY,9982,6,MARKET_TRADE
-2,332900,332900,ASH_COATED_OSMIUM,BUY,9987,8,AGGRESSIVE
-2,333400,333400,ASH_COATED_OSMIUM,BUY,9983,10,MARKET_TRADE
-2,333600,333600,ASH_COATED_OSMIUM,SELL,9999,5,MARKET_TRADE
-2,336800,336800,ASH_COATED_OSMIUM,BUY,9993,2,AGGRESSIVE
-2,337400,337400,ASH_COATED_OSMIUM,BUY,9993,5,AGGRESSIVE
-2,342400,342400,ASH_COATED_OSMIUM,BUY,9990,2,AGGRESSIVE
-2,346300,346300,ASH_COATED_OSMIUM,BUY,9992,3,AGGRESSIVE
-2,346700,346700,ASH_COATED_OSMIUM,BUY,9979,3,MARKET_TRADE
-2,349400,349400,ASH_COATED_OSMIUM,BUY,9992,2,AGGRESSIVE
-2,349500,349500,ASH_COATED_OSMIUM,SELL,9999,6,MARKET_TRADE
-2,350900,350900,ASH_COATED_OSMIUM,SELL,9994,9,AGGRESSIVE
-2,351800,351800,ASH_COATED_OSMIUM,SELL,10003,4,MARKET_TRADE
-2,354200,354200,ASH_COATED_OSMIUM,BUY,9986,6,MARKET_TRADE
-2,354700,354700,ASH_COATED_OSMIUM,SELL,10003,4,MARKET_TRADE
-2,354900,354900,ASH_COATED_OSMIUM,SELL,9996,7,AGGRESSIVE
-2,355900,355900,ASH_COATED_OSMIUM,SELL,10006,6,MARKET_TRADE
-2,356900,356900,ASH_COATED_OSMIUM,SELL,9997,10,AGGRESSIVE
-2,361700,361700,ASH_COATED_OSMIUM,SELL,10005,2,MARKET_TRADE
-2,364000,364000,ASH_COATED_OSMIUM,SELL,10007,9,MARKET_TRADE
-2,365000,365000,ASH_COATED_OSMIUM,BUY,9998,2,AGGRESSIVE
-2,365300,365300,ASH_COATED_OSMIUM,BUY,9998,5,AGGRESSIVE
-2,367100,367100,ASH_COATED_OSMIUM,SELL,10007,5,MARKET_TRADE
-2,368100,368100,ASH_COATED_OSMIUM,SELL,10009,6,MARKET_TRADE
-2,368500,368500,ASH_COATED_OSMIUM,SELL,10002,4,AGGRESSIVE
-2,368800,368800,ASH_COATED_OSMIUM,SELL,10002,4,AGGRESSIVE
-2,370400,370400,ASH_COATED_OSMIUM,BUY,9993,6,MARKET_TRADE
-2,370700,370700,ASH_COATED_OSMIUM,BUY,9993,8,MARKET_TRADE
-2,372100,372100,ASH_COATED_OSMIUM,BUY,9998,8,AGGRESSIVE
-2,372600,372600,ASH_COATED_OSMIUM,BUY,9990,6,MARKET_TRADE
-2,376300,376300,ASH_COATED_OSMIUM,BUY,9997,6,AGGRESSIVE
-2,377500,377500,ASH_COATED_OSMIUM,BUY,9998,8,AGGRESSIVE
-2,377800,377800,ASH_COATED_OSMIUM,SELL,10008,7,MARKET_TRADE
-2,379600,379600,ASH_COATED_OSMIUM,BUY,9994,2,MARKET_TRADE
-2,383900,383900,ASH_COATED_OSMIUM,BUY,10000,5,AGGRESSIVE
-2,384800,384800,ASH_COATED_OSMIUM,SELL,10004,6,AGGRESSIVE
-2,385000,385000,ASH_COATED_OSMIUM,SELL,10005,1,MARKET_TRADE
-2,387100,387100,ASH_COATED_OSMIUM,SELL,10010,3,MARKET_TRADE
-2,387100,387100,ASH_COATED_OSMIUM,BUY,9994,5,MARKET_TRADE
-2,389300,389300,ASH_COATED_OSMIUM,SELL,10005,7,AGGRESSIVE
-2,389900,389900,ASH_COATED_OSMIUM,BUY,10000,5,AGGRESSIVE
-2,390000,390000,ASH_COATED_OSMIUM,BUY,9995,5,MARKET_TRADE
-2,391500,391500,ASH_COATED_OSMIUM,BUY,9992,7,MARKET_TRADE
-2,393100,393100,ASH_COATED_OSMIUM,SELL,10005,7,AGGRESSIVE
-2,394100,394100,ASH_COATED_OSMIUM,SELL,10013,7,MARKET_TRADE
-2,395900,395900,ASH_COATED_OSMIUM,BUY,9996,3,MARKET_TRADE
-2,396400,396400,ASH_COATED_OSMIUM,BUY,9996,8,MARKET_TRADE
-2,396500,396500,ASH_COATED_OSMIUM,BUY,10002,10,AGGRESSIVE
-2,399900,399900,ASH_COATED_OSMIUM,BUY,9995,9,MARKET_TRADE
-2,400500,400500,ASH_COATED_OSMIUM,SELL,10005,9,AGGRESSIVE
-2,401400,401400,ASH_COATED_OSMIUM,BUY,9995,6,MARKET_TRADE
-2,402300,402300,ASH_COATED_OSMIUM,SELL,10014,7,MARKET_TRADE
-2,403200,403200,ASH_COATED_OSMIUM,BUY,9999,5,MARKET_TRADE
-2,404200,404200,ASH_COATED_OSMIUM,SELL,10010,6,MARKET_TRADE
-2,408900,408900,ASH_COATED_OSMIUM,SELL,10006,10,AGGRESSIVE
-2,409300,409300,ASH_COATED_OSMIUM,BUY,10002,5,AGGRESSIVE
-2,412200,412200,ASH_COATED_OSMIUM,BUY,9997,2,MARKET_TRADE
-2,412600,412600,ASH_COATED_OSMIUM,SELL,10004,2,AGGRESSIVE
-2,414800,414800,ASH_COATED_OSMIUM,BUY,10003,4,AGGRESSIVE
-2,414900,414900,ASH_COATED_OSMIUM,BUY,9998,8,MARKET_TRADE
-2,416800,416800,ASH_COATED_OSMIUM,SELL,10018,9,MARKET_TRADE
-2,417000,417000,ASH_COATED_OSMIUM,BUY,10000,6,MARKET_TRADE
-2,418000,418000,ASH_COATED_OSMIUM,SELL,10018,6,MARKET_TRADE
-2,435100,435100,ASH_COATED_OSMIUM,BUY,10001,6,AGGRESSIVE
-2,436300,436300,ASH_COATED_OSMIUM,BUY,9999,3,MARKET_TRADE
-2,438600,438600,ASH_COATED_OSMIUM,BUY,9995,6,MARKET_TRADE
-2,439300,439300,ASH_COATED_OSMIUM,BUY,9992,10,MARKET_TRADE
-2,441000,441000,ASH_COATED_OSMIUM,SELL,10004,4,AGGRESSIVE
-2,441100,441100,ASH_COATED_OSMIUM,BUY,9994,7,MARKET_TRADE
-2,443100,443100,ASH_COATED_OSMIUM,SELL,10002,6,AGGRESSIVE
-2,444100,444100,ASH_COATED_OSMIUM,SELL,10008,4,MARKET_TRADE
-2,447000,447000,ASH_COATED_OSMIUM,SELL,10009,9,MARKET_TRADE
-2,448000,448000,ASH_COATED_OSMIUM,SELL,10000,7,AGGRESSIVE
-2,449800,449800,ASH_COATED_OSMIUM,BUY,9989,3,MARKET_TRADE
-2,450200,450200,ASH_COATED_OSMIUM,SELL,10000,6,AGGRESSIVE
-2,450700,450700,ASH_COATED_OSMIUM,SELL,10007,6,MARKET_TRADE
-2,451200,451200,ASH_COATED_OSMIUM,BUY,9996,5,AGGRESSIVE
-2,452000,452000,ASH_COATED_OSMIUM,SELL,10006,2,MARKET_TRADE
-2,453600,453600,ASH_COATED_OSMIUM,BUY,9998,7,AGGRESSIVE
-2,453900,453900,ASH_COATED_OSMIUM,BUY,9992,2,MARKET_TRADE
