day,timestamp,product,side,price,quantity,source
-2,80600,EMERALDS,SELL,10000,9,AGGRESSIVE
-2,84300,EMERALDS,BUY,9992,8,MARKET_TRADE
-2,88800,TOMATOES,BUY,5019,4,AGGRESSIVE
-2,89400,EMERALDS,SELL,10000,9,AGGRESSIVE
-2,90800,EMERALDS,SELL,10000,8,AGGRESSIVE
-2,91000,EMERALDS,SELL,10008,3,MARKET_TRADE
-2,92800,EMERALDS,BUY,9992,6,MARKET_TRADE
-2,93000,TOMATOES,BUY,5011,5,MARKET_TRADE
-2,93100,TOMATOES,SELL,5018,6,AGGRESSIVE
-2,93100,EMERALDS,SELL,10000,8,AGGRESSIVE
-2,93300,EMERALDS,BUY,10000,8,AGGRESSIVE
-2,93300,TOMATOES,BUY,5010,3,MARKET_TRADE
-2,96700,EMERALDS,BUY,10000,7,AGGRESSIVE
-2,97100,TOMATOES,SELL,5016,3,AGGRESSIVE
-2,97200,EMERALDS,BUY,10000,9,AGGRESSIVE
-2,98100,EMERALDS,SELL,10000,5,AGGRESSIVE
-2,98300,EMERALDS,BUY,10000,8,AGGRESSIVE
-2,98500,EMERALDS,SELL,10000,7,AGGRESSIVE
-2,98800,TOMATOES,SELL,5024,3,MARKET_TRADE
-2,99300,TOMATOES,BUY,5017,2,AGGRESSIVE
-2,99600,TOMATOES,SELL,5024,4,MARKET_TRADE
-2,101100,EMERALDS,BUY,10000,8,AGGRESSIVE
-2,101600,EMERALDS,SELL,10000,9,AGGRESSIVE
-2,103000,TOMATOES,BUY,5013,3,MARKET_TRADE
-2,104300,EMERALDS,SELL,10008,6,MARKET_TRADE
-2,104600,EMERALDS,BUY,10000,9,AGGRESSIVE
-2,104600,TOMATOES,BUY,5012,3,MARKET_TRADE
-2,106200,EMERALDS,SELL,10000,7,AGGRESSIVE
-2,107400,EMERALDS,BUY,10000,6,AGGRESSIVE
-2,109700,EMERALDS,SELL,10000,10,AGGRESSIVE
-2,111900,EMERALDS,BUY,9992,7,MARKET_TRADE
-2,114400,TOMATOES,BUY,5014,2,MARKET_TRADE
-2,115300,EMERALDS,SELL,10000,8,AGGRESSIVE
-2,115300,TOMATOES,BUY,5013,4,MARKET_TRADE
-2,115400,EMERALDS,SELL,10000,8,AGGRESSIVE
-2,115500,TOMATOES,SELL,5025,3,MARKET_TRADE
-2,116300,EMERALDS,SELL,10000,6,AGGRESSIVE
-2,119100,TOMATOES,SELL,5024,5,MARKET_TRADE
-2,120700,TOMATOES,SELL,5024,2,MARKET_TRADE
-2,120700,EMERALDS,BUY,9992,8,MARKET_TRADE
-2,121200,TOMATOES,BUY,5016,8,AGGRESSIVE
-2,121200,TOMATOES,BUY,5011,5,MARKET_TRADE
-2,121800,TOMATOES,SELL,5027,4,MARKET_TRADE
-2,122100,EMERALDS,SELL,10000,10,AGGRESSIVE
-2,122400,TOMATOES,SELL,5029,5,MARKET_TRADE
-2,123000,EMERALDS,BUY,9992,8,MARKET_TRADE
-2,124100,EMERALDS,BUY,10000,10,AGGRESSIVE
-2,125200,EMERALDS,BUY,10000,7,AGGRESSIVE
-2,125300,TOMATOES,BUY,5012,4,MARKET_TRADE
-2,125400,EMERALDS,BUY,10000,7,AGGRESSIVE
-2,125900,EMERALDS,BUY,9992,4,MARKET_TRADE
-2,127200,EMERALDS,SELL,10008,7,MARKET_TRADE
-2,127400,TOMATOES,BUY,5011,2,MARKET_TRADE
-2,127700,EMERALDS,BUY,10000,8,AGGRESSIVE
-2,129700,EMERALDS,BUY,9992,3,MARKET_TRADE
-2,131400,TOMATOES,SELL,5020,2,MARKET_TRADE
-2,131700,EMERALDS,SELL,10000,5,AGGRESSIVE
-2,131900,TOMATOES,SELL,5019,2,MARKET_TRADE
-2,132600,EMERALDS,SELL,10008,5,MARKET_TRADE
-2,133400,EMERALDS,BUY,10000,6,AGGRESSIVE
-2,133800,TOMATOES,SELL,5016,2,MARKET_TRADE
-2,134400,EMERALDS,SELL,10000,9,AGGRESSIVE
-2,136700,EMERALDS,SELL,10000,8,AGGRESSIVE
-2,137000,TOMATOES,BUY,5003,4,MARKET_TRADE
-2,139800,TOMATOES,SELL,5014,3,MARKET_TRADE
-2,140400,EMERALDS,SELL,10008,8,MARKET_TRADE
-2,140600,EMERALDS,BUY,9992,5,MARKET_TRADE
-2,142200,EMERALDS,BUY,10000,9,AGGRESSIVE
-2,143600,EMERALDS,SELL,10000,5,AGGRESSIVE
-2,143800,EMERALDS,SELL,10008,5,MARKET_TRADE
-2,145400,EMERALDS,SELL,10000,6,AGGRESSIVE
-2,147200,TOMATOES,SELL,5009,4,MARKET_TRADE
-2,147600,TOMATOES,SELL,5008,4,MARKET_TRADE
-2,149200,EMERALDS,BUY,9992,8,MARKET_TRADE
-2,149400,TOMATOES,BUY,5003,3,AGGRESSIVE
-2,150900,EMERALDS,SELL,10000,7,AGGRESSIVE
-2,153300,TOMATOES,BUY,4996,3,MARKET_TRADE
-2,156400,EMERALDS,BUY,9992,6,MARKET_TRADE
-2,157200,TOMATOES,SELL,5007,3,MARKET_TRADE
-2,158700,TOMATOES,BUY,4991,2,MARKET_TRADE
-2,159600,EMERALDS,BUY,9992,8,MARKET_TRADE
-2,159700,EMERALDS,SELL,10008,8,MARKET_TRADE
-2,159900,EMERALDS,SELL,10008,8,MARKET_TRADE
-2,161700,EMERALDS,BUY,10000,5,AGGRESSIVE
-2,164000,EMERALDS,BUY,9992,3,MARKET_TRADE
-2,164200,TOMATOES,BUY,4988,5,MARKET_TRADE
-2,165700,TOMATOES,BUY,4990,3,MARKET_TRADE
-2,166000,TOMATOES,SELL,4997,6,AGGRESSIVE
-2,167200,TOMATOES,BUY,4992,2,MARKET_TRADE
-2,168900,TOMATOES,SELL,5006,2,MARKET_TRADE
-2,169400,EMERALDS,BUY,10000,7,AGGRESSIVE
-2,172400,EMERALDS,SELL,10000,10,AGGRESSIVE
-2,174400,TOMATOES,BUY,4991,5,MARKET_TRADE
-2,175800,TOMATOES,SELL,5001,5,MARKET_TRADE
-2,176400,EMERALDS,SELL,10000,10,AGGRESSIVE
-2,177100,TOMATOES,BUY,4988,3,MARKET_TRADE
-2,177600,EMERALDS,SELL,10000,6,AGGRESSIVE
-2,178600,EMERALDS,BUY,9992,5,MARKET_TRADE
-2,179000,EMERALDS,BUY,10000,5,AGGRESSIVE
-2,179200,TOMATOES,SELL,4994,6,AGGRESSIVE
-2,179200,TOMATOES,SELL,5000,2,MARKET_TRADE
-2,179400,TOMATOES,SELL,5000,2,MARKET_TRADE
-2,181700,TOMATOES,BUY,4991,8,AGGRESSIVE
-2,182800,TOMATOES,SELL,5001,5,MARKET_TRADE
-2,183100,TOMATOES,BUY,4986,2,MARKET_TRADE
-2,183700,TOMATOES,BUY,4986,4,MARKET_TRADE
-2,183900,TOMATOES,SELL,5000,2,MARKET_TRADE
-2,185200,TOMATOES,BUY,4985,4,MARKET_TRADE
-2,185400,EMERALDS,SELL,10000,5,AGGRESSIVE
-2,187300,EMERALDS,BUY,10000,9,AGGRESSIVE
-2,187800,EMERALDS,SELL,10000,9,AGGRESSIVE
-2,188000,TOMATOES,SELL,5002,3,MARKET_TRADE
-2,190900,EMERALDS,SELL,10000,7,AGGRESSIVE
-2,191400,TOMATOES,SELL,5003,5,MARKET_TRADE
-2,192400,TOMATOES,BUY,4991,5,MARKET_TRADE
-2,192900,EMERALDS,SELL,10008,8,MARKET_TRADE
-2,193400,TOMATOES,SELL,5005,2,MARKET_TRADE
-2,193500,TOMATOES,BUY,4991,3,MARKET_TRADE
-2,193700,EMERALDS,BUY,9992,5,MARKET_TRADE
-2,194100,EMERALDS,BUY,10000,9,AGGRESSIVE
-2,194100,EMERALDS,BUY,9992,5,MARKET_TRADE
-2,195500,EMERALDS,SELL,10000,8,AGGRESSIVE
-2,197100,TOMATOES,BUY,4991,3,MARKET_TRADE
-2,198300,TOMATOES,SELL,5000,12,AGGRESSIVE
-2,198400,TOMATOES,BUY,5000,2,AGGRESSIVE
-2,200500,EMERALDS,SELL,10000,9,AGGRESSIVE
-2,202400,TOMATOES,BUY,4993,5,MARKET_TRADE
-2,203900,TOMATOES,SELL,5007,5,MARKET_TRADE
-2,204100,TOMATOES,SELL,5007,3,MARKET_TRADE
-2,206700,TOMATOES,BUY,5002,5,AGGRESSIVE
-2,207600,EMERALDS,SELL,10008,3,MARKET_TRADE
-2,208000,EMERALDS,BUY,10000,6,AGGRESSIVE
-2,209300,EMERALDS,BUY,10000,8,AGGRESSIVE
-2,209300,TOMATOES,BUY,4996,4,MARKET_TRADE
-2,209600,TOMATOES,BUY,4995,2,MARKET_TRADE
-2,209900,EMERALDS,BUY,10000,6,AGGRESSIVE
-2,209900,EMERALDS,BUY,9992,8,MARKET_TRADE
-2,210200,TOMATOES,BUY,4995,4,MARKET_TRADE
-2,210500,TOMATOES,SELL,4999,2,AGGRESSIVE
-2,210800,EMERALDS,SELL,10000,8,AGGRESSIVE
-2,211200,EMERALDS,SELL,10000,8,AGGRESSIVE
-2,211800,TOMATOES,SELL,5009,2,MARKET_TRADE
-2,211900,TOMATOES,BUY,4996,4,MARKET_TRADE
-2,211900,EMERALDS,BUY,9992,6,MARKET_TRADE
-2,212100,TOMATOES,SELL,5001,2,AGGRESSIVE
-2,212100,EMERALDS,BUY,10000,5,AGGRESSIVE
-2,215200,EMERALDS,BUY,9992,7,MARKET_TRADE
-2,217300,EMERALDS,BUY,9992,3,MARKET_TRADE
-2,217500,EMERALDS,BUY,10000,9,AGGRESSIVE
-2,217700,TOMATOES,SELL,5005,3,MARKET_TRADE
-2,218700,TOMATOES,BUY,4991,4,MARKET_TRADE
-2,219100,EMERALDS,BUY,10000,7,AGGRESSIVE
-2,220800,EMERALDS,BUY,10000,8,AGGRESSIVE
-2,222300,EMERALDS,SELL,10000,8,AGGRESSIVE
-2,222700,TOMATOES,SELL,4998,4,AGGRESSIVE
-2,225100,EMERALDS,SELL,10000,6,AGGRESSIVE
-2,225900,TOMATOES,SELL,5006,3,MARKET_TRADE
-2,226600,EMERALDS,SELL,10000,9,AGGRESSIVE
-2,226800,EMERALDS,BUY,10000,10,AGGRESSIVE
-2,232400,EMERALDS,BUY,9992,5,MARKET_TRADE
-2,233400,TOMATOES,SELL,5004,2,MARKET_TRADE
-2,233500,TOMATOES,BUY,4990,2,MARKET_TRADE
-2,233700,TOMATOES,BUY,4990,4,MARKET_TRADE
-2,234700,TOMATOES,SELL,4997,2,AGGRESSIVE
-2,235100,TOMATOES,BUY,4991,5,MARKET_TRADE
-2,236600,TOMATOES,SELL,4996,3,AGGRESSIVE
-2,236900,EMERALDS,BUY,9992,6,MARKET_TRADE
-2,242500,EMERALDS,BUY,10000,8,AGGRESSIVE
-2,243000,TOMATOES,BUY,4988,3,MARKET_TRADE
-2,243100,TOMATOES,SELL,4994,2,AGGRESSIVE
-2,244200,EMERALDS,BUY,9992,3,MARKET_TRADE
-2,245500,TOMATOES,SELL,5002,5,MARKET_TRADE
-2,247400,TOMATOES,BUY,4991,4,MARKET_TRADE
-2,247500,EMERALDS,SELL,10000,5,AGGRESSIVE
-2,249900,EMERALDS,SELL,10000,5,AGGRESSIVE
-2,250200,TOMATOES,BUY,4992,3,MARKET_TRADE
-2,250700,TOMATOES,SELL,4996,6,AGGRESSIVE
-2,251300,EMERALDS,BUY,10000,7,AGGRESSIVE
-2,255300,EMERALDS,BUY,9992,6,MARKET_TRADE
-2,257600,TOMATOES,BUY,4989,2,MARKET_TRADE
-2,258100,TOMATOES,SELL,5002,3,MARKET_TRADE
-2,258200,TOMATOES,SELL,5002,4,MARKET_TRADE
-2,259000,TOMATOES,SELL,5001,3,MARKET_TRADE
-2,259700,TOMATOES,BUY,4988,2,MARKET_TRADE
-2,259900,TOMATOES,SELL,5002,3,MARKET_TRADE
-2,260200,TOMATOES,BUY,4989,3,MARKET_TRADE
-2,260500,TOMATOES,BUY,4995,5,AGGRESSIVE
-2,260800,TOMATOES,BUY,4989,4,MARKET_TRADE
-2,261400,EMERALDS,SELL,10008,3,MARKET_TRADE
-2,263300,EMERALDS,BUY,9992,3,MARKET_TRADE
-2,263400,TOMATOES,SELL,5004,2,MARKET_TRADE
-2,263500,TOMATOES,BUY,4991,3,MARKET_TRADE
-2,264200,EMERALDS,BUY,9992,3,MARKET_TRADE
-2,265900,TOMATOES,SELL,4996,2,AGGRESSIVE
-2,268100,EMERALDS,BUY,10000,5,AGGRESSIVE
-2,270900,TOMATOES,SELL,5000,10,AGGRESSIVE
-2,271100,EMERALDS,SELL,10008,3,MARKET_TRADE
-2,271900,TOMATOES,BUY,5001,3,AGGRESSIVE
-2,272200,EMERALDS,SELL,10000,6,AGGRESSIVE
-2,272600,TOMATOES,SELL,5008,4,MARKET_TRADE
-2,273100,EMERALDS,BUY,9992,6,MARKET_TRADE
-2,274200,TOMATOES,SELL,5012,2,MARKET_TRADE
-2,274300,EMERALDS,SELL,10000,7,AGGRESSIVE
-2,274800,EMERALDS,BUY,10000,10,AGGRESSIVE
-2,275200,TOMATOES,SELL,5013,2,MARKET_TRADE
-2,276900,TOMATOES,BUY,4998,4,MARKET_TRADE
-2,277700,EMERALDS,SELL,10000,7,AGGRESSIVE
-2,278000,TOMATOES,BUY,5008,4,AGGRESSIVE
-2,278500,EMERALDS,SELL,10008,5,MARKET_TRADE
-2,278800,EMERALDS,BUY,10000,8,AGGRESSIVE
-2,280400,EMERALDS,BUY,10000,7,AGGRESSIVE
-2,281200,TOMATOES,SELL,5016,5,MARKET_TRADE
-2,281400,TOMATOES,BUY,5011,2,AGGRESSIVE
-2,283400,TOMATOES,BUY,5001,5,MARKET_TRADE
-2,284100,EMERALDS,BUY,10000,5,AGGRESSIVE
-2,285200,EMERALDS,SELL,10000,7,AGGRESSIVE
-2,286300,TOMATOES,BUY,5002,2,MARKET_TRADE
-2,288500,EMERALDS,SELL,10000,7,AGGRESSIVE
-2,289500,EMERALDS,BUY,10000,10,AGGRESSIVE
-2,289600,TOMATOES,BUY,4995,3,MARKET_TRADE
-2,289600,EMERALDS,SELL,10008,4,MARKET_TRADE
-2,292200,TOMATOES,SELL,5008,5,MARKET_TRADE
-2,292300,EMERALDS,SELL,10000,5,AGGRESSIVE
-2,292600,EMERALDS,SELL,10000,5,AGGRESSIVE
-2,294700,EMERALDS,BUY,10000,9,AGGRESSIVE
-2,295000,EMERALDS,SELL,10000,7,AGGRESSIVE
-2,295200,TOMATOES,BUY,5002,5,AGGRESSIVE
-2,295200,EMERALDS,SELL,10000,6,AGGRESSIVE
-2,298300,TOMATOES,SELL,5008,3,MARKET_TRADE
-2,298800,EMERALDS,SELL,10008,5,MARKET_TRADE
-2,299400,EMERALDS,BUY,10000,8,AGGRESSIVE
-2,299500,EMERALDS,SELL,10000,10,AGGRESSIVE
-2,301000,EMERALDS,SELL,10000,10,AGGRESSIVE
-2,302300,EMERALDS,SELL,10008,5,MARKET_TRADE
-2,305800,EMERALDS,SELL,10008,7,MARKET_TRADE
-2,306600,EMERALDS,BUY,10000,7,AGGRESSIVE
-2,307300,TOMATOES,BUY,4998,4,MARKET_TRADE
-2,307700,EMERALDS,SELL,10008,4,MARKET_TRADE
-2,308300,EMERALDS,BUY,9992,5,MARKET_TRADE
-2,308400,EMERALDS,SELL,10008,6,MARKET_TRADE
-2,308500,EMERALDS,BUY,9992,4,MARKET_TRADE
-2,308900,EMERALDS,SELL,10000,6,AGGRESSIVE
-2,310700,TOMATOES,SELL,5003,2,AGGRESSIVE
-2,311100,EMERALDS,SELL,10000,6,AGGRESSIVE
-2,311300,TOMATOES,BUY,4996,3,MARKET_TRADE
-2,312200,EMERALDS,SELL,10000,6,AGGRESSIVE
-2,312900,TOMATOES,SELL,5003,11,AGGRESSIVE
-2,314500,TOMATOES,BUY,5003,3,AGGRESSIVE
-2,314800,EMERALDS,SELL,10000,10,AGGRESSIVE
-2,316800,TOMATOES,SELL,5010,4,MARKET_TRADE
-2,319800,TOMATOES,BUY,5006,5,AGGRESSIVE
-2,320600,EMERALDS,BUY,10000,10,AGGRESSIVE
-2,322400,TOMATOES,SELL,5013,5,MARKET_TRADE
-2,322500,TOMATOES,BUY,4999,3,MARKET_TRADE
-2,324200,EMERALDS,BUY,9992,4,MARKET_TRADE
-2,324300,EMERALDS,BUY,10000,7,AGGRESSIVE
-2,324400,EMERALDS,SELL,10008,4,MARKET_TRADE
-2,324600,EMERALDS,SELL,10008,6,MARKET_TRADE
-2,325400,EMERALDS,BUY,9992,4,MARKET_TRADE
-2,326100,TOMATOES,BUY,5005,9,AGGRESSIVE
-2,330500,TOMATOES,BUY,5006,3,MARKET_TRADE
-2,331600,EMERALDS,BUY,9992,6,MARKET_TRADE
-2,331800,TOMATOES,SELL,5013,3,AGGRESSIVE
-2,332500,TOMATOES,BUY,5007,4,MARKET_TRADE
-2,332500,EMERALDS,BUY,9992,4,MARKET_TRADE
-2,332600,TOMATOES,SELL,5020,4,MARKET_TRADE
-2,333500,EMERALDS,BUY,10000,8,AGGRESSIVE
-2,333900,EMERALDS,BUY,10000,7,AGGRESSIVE
-2,334400,TOMATOES,SELL,5021,3,MARKET_TRADE
-2,335100,TOMATOES,SELL,5021,5,MARKET_TRADE
-2,335500,EMERALDS,SELL,10008,4,MARKET_TRADE
-2,335600,TOMATOES,BUY,5013,6,AGGRESSIVE
-2,337000,TOMATOES,SELL,5017,9,AGGRESSIVE
-2,337000,TOMATOES,SELL,5023,4,MARKET_TRADE
-2,337400,EMERALDS,BUY,10000,6,AGGRESSIVE
-2,338200,TOMATOES,BUY,5015,3,AGGRESSIVE
-2,338900,EMERALDS,BUY,10000,10,AGGRESSIVE
-2,340000,TOMATOES,BUY,5008,4,MARKET_TRADE
-2,342000,TOMATOES,BUY,5005,2,MARKET_TRADE
-2,345200,EMERALDS,SELL,10000,10,AGGRESSIVE
-2,345300,EMERALDS,BUY,9992,5,MARKET_TRADE
-2,345400,TOMATOES,SELL,5020,5,MARKET_TRADE
-2,345800,EMERALDS,SELL,10000,8,AGGRESSIVE
-2,348700,TOMATOES,BUY,5013,3,AGGRESSIVE
-2,349400,TOMATOES,BUY,5007,3,MARKET_TRADE
-2,350000,EMERALDS,SELL,10000,9,AGGRESSIVE
-2,350400,EMERALDS,BUY,9992,3,MARKET_TRADE
-2,350500,EMERALDS,SELL,10000,8,AGGRESSIVE
-2,351100,TOMATOES,BUY,5008,5,MARKET_TRADE
-2,353900,EMERALDS,SELL,10000,6,AGGRESSIVE
-2,355700,TOMATOES,SELL,5018,8,AGGRESSIVE
-2,355700,EMERALDS,BUY,9992,8,MARKET_TRADE
-2,356100,TOMATOES,SELL,5024,2,MARKET_TRADE
-2,356500,EMERALDS,BUY,10000,8,AGGRESSIVE
-2,357700,TOMATOES,BUY,5010,5,MARKET_TRADE
-2,359800,TOMATOES,BUY,5010,4,MARKET_TRADE
-2,361300,EMERALDS,BUY,10000,7,AGGRESSIVE
-2,363300,EMERALDS,SELL,10008,6,MARKET_TRADE
-2,363400,EMERALDS,SELL,10000,7,AGGRESSIVE
-2,364500,EMERALDS,BUY,10000,6,AGGRESSIVE
-2,366500,TOMATOES,SELL,5014,3,AGGRESSIVE
-2,367500,TOMATOES,BUY,5010,5,MARKET_TRADE
-2,368300,TOMATOES,SELL,5014,2,AGGRESSIVE
-2,368900,TOMATOES,BUY,5008,3,MARKET_TRADE
-2,369900,TOMATOES,SELL,5013,4,AGGRESSIVE
-2,370300,TOMATOES,SELL,5020,5,MARKET_TRADE
-2,371100,EMERALDS,BUY,10000,7,AGGRESSIVE
-2,372000,EMERALDS,BUY,10000,10,AGGRESSIVE
-2,372000,TOMATOES,BUY,5008,2,MARKET_TRADE
-2,372100,EMERALDS,BUY,10000,5,AGGRESSIVE
-2,372700,EMERALDS,BUY,10000,8,AGGRESSIVE
-2,372900,EMERALDS,SELL,10000,10,AGGRESSIVE
-2,373800,EMERALDS,SELL,10000,6,AGGRESSIVE
-2,374600,EMERALDS,BUY,10000,5,AGGRESSIVE
-2,376100,EMERALDS,BUY,10000,7,AGGRESSIVE
-2,376600,EMERALDS,SELL,10008,5,MARKET_TRADE
-2,376700,TOMATOES,BUY,5009,2,MARKET_TRADE
-2,378700,EMERALDS,SELL,10000,7,AGGRESSIVE
-2,380500,TOMATOES,BUY,5008,2,MARKET_TRADE
-2,381000,EMERALDS,BUY,10000,8,AGGRESSIVE
-2,382300,TOMATOES,BUY,5011,5,MARKET_TRADE
-2,382700,TOMATOES,SELL,5018,8,AGGRESSIVE
-2,382700,TOMATOES,SELL,5024,4,MARKET_TRADE
-2,384000,TOMATOES,SELL,5024,4,MARKET_TRADE
-2,384500,EMERALDS,BUY,10000,9,AGGRESSIVE
-2,385900,EMERALDS,BUY,10000,7,AGGRESSIVE
-2,386700,EMERALDS,SELL,10000,7,AGGRESSIVE
-2,386800,TOMATOES,SELL,5021,5,MARKET_TRADE
-2,387600,EMERALDS,BUY,10000,10,AGGRESSIVE
-2,388600,EMERALDS,SELL,10000,6,AGGRESSIVE
-2,389700,TOMATOES,BUY,5015,2,AGGRESSIVE
-2,389900,TOMATOES,BUY,5012,9,AGGRESSIVE
-2,390300,TOMATOES,SELL,5018,5,MARKET_TRADE
-2,391200,TOMATOES,BUY,5010,4,AGGRESSIVE
-2,392600,EMERALDS,BUY,9992,6,MARKET_TRADE
-2,394300,TOMATOES,SELL,5016,3,MARKET_TRADE
-2,396600,EMERALDS,BUY,9992,7,MARKET_TRADE
-2,397600,TOMATOES,BUY,5004,12,AGGRESSIVE
-2,397900,TOMATOES,SELL,5012,2,MARKET_TRADE
-2,398000,EMERALDS,BUY,10000,7,AGGRESSIVE
-2,398100,TOMATOES,SELL,5008,9,AGGRESSIVE
-2,398700,EMERALDS,SELL,10008,8,MARKET_TRADE
-2,399100,EMERALDS,BUY,10000,8,AGGRESSIVE
-2,401000,EMERALDS,SELL,10000,9,AGGRESSIVE
-2,401200,EMERALDS,BUY,10000,6,AGGRESSIVE
-2,402300,EMERALDS,SELL,10008,6,MARKET_TRADE
-2,403300,TOMATOES,BUY,5002,6,AGGRESSIVE
-2,404400,TOMATOES,SELL,5012,5,MARKET_TRADE
-2,404800,EMERALDS,SELL,10008,5,MARKET_TRADE
-2,408800,EMERALDS,SELL,10008,7,MARKET_TRADE
-2,410100,TOMATOES,BUY,5008,5,AGGRESSIVE
-2,411200,TOMATOES,SELL,5015,2,MARKET_TRADE
-2,413000,EMERALDS,SELL,10008,4,MARKET_TRADE
-2,413600,EMERALDS,BUY,9992,8,MARKET_TRADE
-2,413900,TOMATOES,BUY,5002,2,MARKET_TRADE
-2,414000,EMERALDS,BUY,9992,7,MARKET_TRADE
-2,415800,TOMATOES,SELL,5011,5,MARKET_TRADE
