timestamp;buyer;seller;symbol;currency;price;quantity
99700;SUBMISSION;BOT;EMERALDS;XIRECS;10000.0;7
100100;BOT;SUBMISSION;EMERALDS;XIRECS;10000.0;8
102100;SUBMISSION;BOT;EMERALDS;XIRECS;10000.0;5
104700;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5009.0;2
105300;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5012.0;3
106300;BOT;SUBMISSION;TOMATOES;XIRECS;5018.0;4
106900;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5012.0;2
107100;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;6
107900;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;4
108100;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5020.0;5
111300;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5017.0;4
113500;SUBMISSION;BOT;EMERALDS;XIRECS;10000.0;8
114700;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5005.0;3
116900;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;3
117700;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5007.0;2
118800;SUBMISSION;BOT;EMERALDS;XIRECS;10000.0;9
119200;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5018.0;5
119300;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5007.0;3
119400;BOT;SUBMISSION;EMERALDS;XIRECS;10000.0;10
119900;BOT;SUBMISSION;EMERALDS;XIRECS;10000.0;7
120000;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5008.0;3
120600;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;3
121300;BOT;SUBMISSION;EMERALDS;XIRECS;10000.0;6
122800;BOT;SUBMISSION;EMERALDS;XIRECS;10000.0;8
123400;SUBMISSION;BOT;EMERALDS;XIRECS;10000.0;10
124200;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5017.0;3
125200;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5005.0;5
127900;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5012.0;2
127900;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5014.0;3
131400;BOT;SUBMISSION;EMERALDS;XIRECS;10000.0;7
132300;SUBMISSION;BOT;EMERALDS;XIRECS;10000.0;6
133100;BOT;SUBMISSION;EMERALDS;XIRECS;10000.0;9
133500;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5008.0;3
134000;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5007.0;3
134100;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;3
134400;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5006.0;2
137700;SUBMISSION;BOT;EMERALDS;XIRECS;10000.0;6
137900;SUBMISSION;BOT;EMERALDS;XIRECS;10000.0;5
138500;BOT;SUBMISSION;EMERALDS;XIRECS;10000.0;6
139200;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5006.0;3
139500;BOT;SUBMISSION;EMERALDS;XIRECS;10000.0;8
140600;SUBMISSION;BOT;EMERALDS;XIRECS;10000.0;9
140800;BOT;SUBMISSION;TOMATOES;XIRECS;5011.0;5
140900;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5018.0;4
141600;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5006.0;4
143300;SUBMISSION;BOT;EMERALDS;XIRECS;10000.0;10
145300;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;3
145700;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;6
147500;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5020.0;2
147600;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5020.0;3
151200;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5011.0;5
152100;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;7
152700;SUBMISSION;BOT;EMERALDS;XIRECS;10000.0;5
153700;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5011.0;2
154300;SUBMISSION;BOT;EMERALDS;XIRECS;10000.0;7
156300;BOT;SUBMISSION;EMERALDS;XIRECS;10000.0;6
156500;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;7
157600;BOT;SUBMISSION;TOMATOES;XIRECS;5016.0;8
158100;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5010.0;5
158400;SUBMISSION;BOT;EMERALDS;XIRECS;10000.0;5
160800;SUBMISSION;BOT;EMERALDS;XIRECS;10000.0;5
161200;BOT;SUBMISSION;EMERALDS;XIRECS;10000.0;8
161400;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5013.0;4
161700;BOT;SUBMISSION;TOMATOES;XIRECS;5018.0;5
162000;SUBMISSION;BOT;EMERALDS;XIRECS;10000.0;7
164500;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;5
165600;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5024.0;3
169100;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5026.0;2
169400;SUBMISSION;BOT;TOMATOES;XIRECS;5020.0;2
173900;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;3
175000;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5014.0;3
175300;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;5
176400;SUBMISSION;BOT;EMERALDS;XIRECS;10000.0;9
178000;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5015.0;3
178400;BOT;SUBMISSION;TOMATOES;XIRECS;5020.0;3
178800;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;4
180200;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5027.0;5
180400;SUBMISSION;BOT;EMERALDS;XIRECS;10000.0;7
182000;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;4
184700;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;5
185600;SUBMISSION;BOT;EMERALDS;XIRECS;10000.0;10
187400;BOT;SUBMISSION;EMERALDS;XIRECS;10000.0;10
187500;SUBMISSION;BOT;EMERALDS;XIRECS;10000.0;7
187700;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;7
188400;BOT;SUBMISSION;EMERALDS;XIRECS;10000.0;6
189300;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;3
190200;BOT;SUBMISSION;EMERALDS;XIRECS;10000.0;8
191700;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5012.0;2
191900;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5012.0;3
196300;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5011.0;5
197100;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;3
197500;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5009.0;5
198500;BOT;SUBMISSION;TOMATOES;XIRECS;5016.0;7
198800;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5022.0;2
198900;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;5
199900;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5012.0;5
200000;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5017.0;2
200200;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;7
200300;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;8
201300;SUBMISSION;BOT;EMERALDS;XIRECS;10000.0;9
202000;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5026.0;2
207700;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;4
208100;SUBMISSION;BOT;EMERALDS;XIRECS;10000.0;8
208200;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5005.0;5
209100;BOT;SUBMISSION;TOMATOES;XIRECS;5010.0;10
209100;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;5
211100;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5005.0;3
211400;SUBMISSION;BOT;EMERALDS;XIRECS;10000.0;7
212200;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5006.0;3
212900;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5019.0;3
214000;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5005.0;5
216400;SUBMISSION;BOT;EMERALDS;XIRECS;10000.0;5
216800;SUBMISSION;BOT;EMERALDS;XIRECS;10000.0;7
217400;BOT;SUBMISSION;EMERALDS;XIRECS;10000.0;6
217600;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5014.0;2
217700;BOT;SUBMISSION;EMERALDS;XIRECS;10000.0;6
218500;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;3
218900;SUBMISSION;BOT;EMERALDS;XIRECS;10000.0;8
220800;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;3
221200;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5005.0;3
221600;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5012.0;5
221700;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5000.0;5
223000;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5011.0;2
226200;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;4
226700;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4999.0;4
228300;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5010.0;3
228400;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;7
233300;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5008.0;3
233600;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4997.0;3
234200;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4996.0;5
235400;BOT;SUBMISSION;TOMATOES;XIRECS;5002.0;10
235700;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5008.0;5
235800;BOT;SUBMISSION;EMERALDS;XIRECS;10000.0;8
236100;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4996.0;4
236200;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4996.0;5
236300;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;5
236300;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4995.0;5
236900;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;3
239100;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;8
240500;SUBMISSION;BOT;EMERALDS;XIRECS;10000.0;5
241100;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;6
242400;BOT;SUBMISSION;TOMATOES;XIRECS;5003.0;6
245900;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5002.0;4
246300;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;5
246500;BOT;SUBMISSION;TOMATOES;XIRECS;5009.0;2
246600;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;6
250900;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5004.0;2
251000;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5003.0;3
251800;BOT;SUBMISSION;EMERALDS;XIRECS;10000.0;8
252700;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5004.0;4
253400;BOT;SUBMISSION;EMERALDS;XIRECS;10000.0;8
253600;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5004.0;5
254200;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5009.0;2
254300;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5015.0;2
255400;BOT;SUBMISSION;EMERALDS;XIRECS;10000.0;6
257400;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5013.0;2
257900;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;4
258200;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;5
258900;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;7
262700;BOT;SUBMISSION;TOMATOES;XIRECS;5013.0;9
264100;SUBMISSION;BOT;EMERALDS;XIRECS;10000.0;10
264600;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;4
266100;SUBMISSION;BOT;EMERALDS;XIRECS;10000.0;6
266400;SUBMISSION;BOT;TOMATOES;XIRECS;5015.0;2
266600;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;5
267100;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5011.0;2
267200;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;5
268100;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5011.0;3
269600;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5022.0;2
270200;SUBMISSION;BOT;EMERALDS;XIRECS;10000.0;6
272000;SUBMISSION;BOT;EMERALDS;XIRECS;10000.0;8
272800;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5004.0;4
274300;BOT;SUBMISSION;TOMATOES;XIRECS;5012.0;10
274300;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5017.0;4
275300;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5016.0;4
275900;SUBMISSION;BOT;EMERALDS;XIRECS;10000.0;8
276200;SUBMISSION;BOT;TOMATOES;XIRECS;5011.0;4
281100;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5021.0;5
285500;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5007.0;3
285800;SUBMISSION;BOT;EMERALDS;XIRECS;10000.0;7
286000;BOT;SUBMISSION;EMERALDS;XIRECS;10000.0;10
286800;SUBMISSION;BOT;EMERALDS;XIRECS;10000.0;8
287000;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5019.0;4
287100;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5020.0;4
288900;SUBMISSION;BOT;EMERALDS;XIRECS;10000.0;7
289500;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5019.0;3
290400;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5007.0;4
290900;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5017.0;5
292000;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;6
292400;BOT;SUBMISSION;EMERALDS;XIRECS;10000.0;7
292400;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5018.0;4
293100;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;7
293800;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5008.0;4
294200;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;5
295700;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5009.0;2
296200;BOT;SUBMISSION;TOMATOES;XIRECS;5016.0;6
296700;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5010.0;3
297400;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;8
298000;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5019.0;3
298200;SUBMISSION;BOT;TOMATOES;XIRECS;5014.0;5
298300;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5009.0;4
299700;BOT;SUBMISSION;EMERALDS;XIRECS;10000.0;5
300100;SUBMISSION;BOT;EMERALDS;XIRECS;10000.0;10
300300;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5010.0;2
301600;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;4
302000;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;7
302900;BOT;SUBMISSION;EMERALDS;XIRECS;10000.0;5
303000;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5013.0;5
303300;SUBMISSION;BOT;EMERALDS;XIRECS;10000.0;5
303900;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;5
304400;SUBMISSION;BOT;EMERALDS;XIRECS;10000.0;9
304500;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5015.0;3
304700;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5015.0;5
304900;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5014.0;5
305800;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;4
306500;BOT;SUBMISSION;EMERALDS;XIRECS;10000.0;8
309400;BOT;SUBMISSION;TOMATOES;XIRECS;5027.0;11
312000;SUBMISSION;BOT;EMERALDS;XIRECS;10000.0;5
312200;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5029.0;2
313100;SUBMISSION;BOT;EMERALDS;XIRECS;10000.0;5
313600;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5027.0;3
315500;SUBMISSION;BOT;EMERALDS;XIRECS;10000.0;6
316200;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5013.0;2
316900;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5024.0;4
317100;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5013.0;3
317800;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5026.0;2
318400;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5027.0;4
318800;BOT;SUBMISSION;EMERALDS;XIRECS;10000.0;10
319000;SUBMISSION;BOT;EMERALDS;XIRECS;10000.0;6
320000;BOT;SUBMISSION;EMERALDS;XIRECS;10000.0;10
320800;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5028.0;5
321100;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5028.0;2
321700;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5029.0;4
321800;SUBMISSION;BOT;EMERALDS;XIRECS;10000.0;10
322800;SUBMISSION;BOT;EMERALDS;XIRECS;10000.0;6
323100;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5029.0;4
323500;BOT;SUBMISSION;EMERALDS;XIRECS;10000.0;6
324700;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5019.0;2
325600;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5030.0;3
326000;BOT;SUBMISSION;EMERALDS;XIRECS;10000.0;9
327800;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5018.0;5
328200;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;7
328500;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5017.0;5
330000;SUBMISSION;BOT;EMERALDS;XIRECS;10000.0;7
330900;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5025.0;2
333000;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;6
333200;SUBMISSION;BOT;EMERALDS;XIRECS;10000.0;8
333800;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5012.0;5
334900;BOT;SUBMISSION;TOMATOES;XIRECS;5014.0;4
335000;SUBMISSION;BOT;EMERALDS;XIRECS;10000.0;5
335100;SUBMISSION;BOT;EMERALDS;XIRECS;10000.0;7
335200;SUBMISSION;BOT;EMERALDS;XIRECS;10000.0;9
335300;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5021.0;4
