day;timestamp;product;fair_value;position;cash;mtm_pnl
-2;2400;TOMATOES;5000.5;5;-24975.0;27.5
-2;2500;EMERALDS;10000.0;-6;60042.0;42.0
-2;2500;TOMATOES;5001.5;2;-9954.0;49.0
-2;2600;EMERALDS;10000.0;-6;60042.0;42.0
-2;2600;TOMATOES;5001.75;2;-9954.0;49.5
-2;2700;EMERALDS;10000.0;-6;60042.0;42.0
-2;2700;TOMATOES;5002.0;2;-9954.0;50.0
-2;2800;EMERALDS;10000.0;-6;60042.0;42.0
-2;2800;TOMATOES;5002.25;2;-9954.0;50.5
-2;2900;EMERALDS;10000.0;-6;60042.0;42.0
-2;2900;TOMATOES;5002.0;2;-9954.0;50.0
-2;3000;EMERALDS;10000.0;-6;60042.0;42.0
-2;3000;TOMATOES;5001.5;2;-9954.0;49.0
-2;3100;EMERALDS;10000.0;-6;60042.0;42.0
-2;3100;TOMATOES;5001.25;2;-9954.0;48.5
-2;3200;EMERALDS;10000.0;-6;60042.0;42.0
-2;3200;TOMATOES;5001.25;2;-9954.0;48.5
-2;3300;EMERALDS;10000.0;-6;60042.0;42.0
-2;3300;TOMATOES;5002.0;2;-9954.0;50.0
-2;3400;EMERALDS;10000.0;-6;60042.0;42.0
-2;3400;TOMATOES;5002.75;2;-9954.0;51.5
-2;3500;EMERALDS;10000.0;-6;60042.0;42.0
-2;3500;TOMATOES;5002.75;2;-9954.0;51.5
-2;3600;EMERALDS;10000.0;-11;110042.0;42.0
-2;3600;TOMATOES;5002.25;2;-9954.0;50.5
-2;3700;EMERALDS;10000.0;-11;110042.0;42.0
-2;3700;TOMATOES;5002.0;0;62.0;62.0
-2;3800;EMERALDS;10000.0;-11;110042.0;42.0
-2;3800;TOMATOES;5002.0;0;62.0;62.0
-2;3900;EMERALDS;10000.0;-11;110042.0;42.0
-2;3900;TOMATOES;5002.25;0;62.0;62.0
-2;4000;EMERALDS;10000.0;-11;110042.0;42.0
-2;4000;TOMATOES;5001.0;0;62.0;62.0
-2;4100;EMERALDS;10000.0;-11;110042.0;42.0
-2;4100;TOMATOES;5000.25;0;62.0;62.0
-2;4200;EMERALDS;10000.0;-11;110042.0;42.0
-2;4200;TOMATOES;5000.75;0;62.0;62.0
-2;4300;EMERALDS;10000.0;-11;110042.0;42.0
-2;4300;TOMATOES;5001.5;0;62.0;62.0
-2;4400;EMERALDS;10000.0;-11;110042.0;42.0
-2;4400;TOMATOES;5001.25;0;62.0;62.0
-2;4500;EMERALDS;10000.0;-11;110042.0;42.0
-2;4500;TOMATOES;5000.75;0;62.0;62.0
-2;4600;EMERALDS;10000.0;-11;110042.0;42.0
-2;4600;TOMATOES;5000.75;0;62.0;62.0
-2;4700;EMERALDS;10000.0;-11;110042.0;42.0
-2;4700;TOMATOES;5000.5;0;62.0;62.0
-2;4800;EMERALDS;10000.0;-11;110042.0;42.0
-2;4800;TOMATOES;5000.5;0;62.0;62.0
-2;4900;EMERALDS;10000.0;-11;110042.0;42.0
-2;4900;TOMATOES;5000.5;0;62.0;62.0
-2;5000;EMERALDS;10000.0;-11;110042.0;42.0
-2;5000;TOMATOES;5000.5;0;62.0;62.0
-2;5100;EMERALDS;10000.0;-7;70070.0;70.0
-2;5100;TOMATOES;5000.0;0;62.0;62.0
-2;5200;EMERALDS;10000.0;-7;70070.0;70.0
-2;5200;TOMATOES;5000.0;0;62.0;62.0
-2;5300;EMERALDS;10000.0;-7;70070.0;70.0
-2;5300;TOMATOES;5000.0;0;62.0;62.0
-2;5400;EMERALDS;10000.0;-7;70070.0;70.0
-2;5400;TOMATOES;5000.5;-2;10074.0;73.0
-2;5500;EMERALDS;10000.0;-7;70070.0;70.0
-2;5500;TOMATOES;5000.5;-2;10074.0;73.0
-2;5600;EMERALDS;10000.0;-7;70070.0;70.0
-2;5600;TOMATOES;5000.5;-2;10074.0;73.0
-2;5700;EMERALDS;10000.0;-7;70070.0;70.0
-2;5700;TOMATOES;5001.0;-2;10074.0;72.0
-2;5800;EMERALDS;10000.0;-7;70070.0;70.0
-2;5800;TOMATOES;5001.0;-2;10074.0;72.0
-2;5900;EMERALDS;10000.0;-17;170070.0;70.0
-2;5900;TOMATOES;5000.5;-2;10074.0;73.0
-2;6000;EMERALDS;10000.0;-17;170070.0;70.0
-2;6000;TOMATOES;5000.75;-2;10074.0;72.5
-2;6100;EMERALDS;10000.0;-17;170070.0;70.0
-2;6100;TOMATOES;5000.5;-2;10074.0;73.0
-2;6200;EMERALDS;10000.0;-17;170070.0;70.0
-2;6200;TOMATOES;5000.0;-2;10074.0;74.0
-2;6300;EMERALDS;10000.0;-17;170070.0;70.0
-2;6300;TOMATOES;4999.0;-2;10074.0;76.0
-2;6400;EMERALDS;10000.0;-17;170070.0;70.0
-2;6400;TOMATOES;4999.0;-2;10074.0;76.0
-2;6500;EMERALDS;10000.0;-17;170070.0;70.0
-2;6500;TOMATOES;4998.75;-2;10074.0;76.5
-2;6600;EMERALDS;10000.0;-17;170070.0;70.0
-2;6600;TOMATOES;4998.75;-2;10074.0;76.5
-2;6700;EMERALDS;10000.0;-17;170070.0;70.0
-2;6700;TOMATOES;4998.25;-2;10074.0;77.5
-2;6800;EMERALDS;10000.0;-17;170070.0;70.0
-2;6800;TOMATOES;4997.5;-2;10074.0;79.0
-2;6900;EMERALDS;10000.0;-17;170070.0;70.0
-2;6900;TOMATOES;4998.25;-2;10074.0;77.5
-2;7000;EMERALDS;10000.0;-20;200091.0;91.0
-2;7000;TOMATOES;4997.25;-2;10074.0;79.5
-2;7100;EMERALDS;10000.0;-20;200091.0;91.0
-2;7100;TOMATOES;4997.5;-2;10074.0;79.0
-2;7200;EMERALDS;10000.0;-20;200091.0;91.0
-2;7200;TOMATOES;4997.25;-2;10074.0;79.5
-2;7300;EMERALDS;10000.0;-20;200091.0;91.0
-2;7300;TOMATOES;4997.0;-2;10074.0;80.0
-2;7400;EMERALDS;10000.0;-20;200091.0;91.0
-2;7400;TOMATOES;4998.0;-2;10074.0;78.0
-2;7500;EMERALDS;10000.0;-20;200091.0;91.0
-2;7500;TOMATOES;4999.0;-2;10074.0;76.0
-2;7600;EMERALDS;10000.0;-20;200091.0;91.0
-2;7600;TOMATOES;4999.5;-2;10074.0;75.0
-2;7700;EMERALDS;10000.0;-20;200091.0;91.0
-2;7700;TOMATOES;4999.25;-2;10074.0;75.5
-2;7800;EMERALDS;10000.0;-20;200091.0;91.0
-2;7800;TOMATOES;5000.0;-2;10074.0;74.0
-2;7900;EMERALDS;10000.0;-20;200091.0;91.0
-2;7900;TOMATOES;5000.0;-2;10074.0;74.0
-2;8000;EMERALDS;10000.0;-20;200091.0;91.0
-2;8000;TOMATOES;4999.25;-2;10074.0;75.5
-2;8100;EMERALDS;10000.0;-20;200091.0;91.0
-2;8100;TOMATOES;4998.75;-2;10074.0;76.5
-2;8200;EMERALDS;10000.0;-20;200091.0;91.0
-2;8200;TOMATOES;4999.25;-2;10074.0;75.5
-2;8300;EMERALDS;10000.0;-20;200091.0;91.0
-2;8300;TOMATOES;4999.5;-2;10074.0;75.0
-2;8400;EMERALDS;10000.0;-20;200091.0;91.0
-2;8400;TOMATOES;4999.25;-2;10074.0;75.5
-2;8500;EMERALDS;10000.0;-20;200091.0;91.0
-2;8500;TOMATOES;4998.75;-2;10074.0;76.5
-2;8600;EMERALDS;10000.0;-20;200091.0;91.0
-2;8600;TOMATOES;4998.0;-2;10074.0;78.0
-2;8700;EMERALDS;10000.0;-20;200091.0;91.0
-2;8700;TOMATOES;4997.5;-2;10074.0;79.0
-2;8800;EMERALDS;10000.0;-13;130140.0;140.0
-2;8800;TOMATOES;4997.0;-2;10074.0;80.0
-2;8900;EMERALDS;10000.0;-13;130140.0;140.0
-2;8900;TOMATOES;4996.75;-2;10074.0;80.5
-2;9000;EMERALDS;10000.0;-13;130140.0;140.0
-2;9000;TOMATOES;4995.75;-2;10074.0;82.5
-2;9100;EMERALDS;10000.0;-13;130140.0;140.0
-2;9100;TOMATOES;4995.5;-2;10074.0;83.0
-2;9200;EMERALDS;10000.0;-13;130140.0;140.0
-2;9200;TOMATOES;4994.75;-2;10074.0;84.5
-2;9300;EMERALDS;10000.0;-13;130140.0;140.0
-2;9300;TOMATOES;4995.75;-2;10074.0;82.5
-2;9400;EMERALDS;10000.0;-13;130140.0;140.0
-2;9400;TOMATOES;4995.75;-2;10074.0;82.5
-2;9500;EMERALDS;10000.0;-13;130140.0;140.0
-2;9500;TOMATOES;4995.75;-2;10074.0;82.5
-2;9600;EMERALDS;10000.0;-13;130140.0;140.0
-2;9600;TOMATOES;4995.75;-2;10074.0;82.5
-2;9700;EMERALDS;10000.0;-20;200189.0;189.0
-2;9700;TOMATOES;4995.25;-2;10074.0;83.5
-2;9800;EMERALDS;10000.0;-20;200189.0;189.0
-2;9800;TOMATOES;4994.5;-2;10074.0;85.0
-2;9900;EMERALDS;10000.0;-20;200189.0;189.0
-2;9900;TOMATOES;4995.0;-2;10074.0;84.0
-2;10000;EMERALDS;10000.0;-20;200189.0;189.0
-2;10000;TOMATOES;4995.75;-2;10074.0;82.5
-2;10100;EMERALDS;10000.0;-20;200189.0;189.0
-2;10100;TOMATOES;4996.0;-2;10074.0;82.0
-2;10200;EMERALDS;10000.0;-20;200189.0;189.0
-2;10200;TOMATOES;4995.75;-2;10074.0;82.5
-2;10300;EMERALDS;10000.0;-20;200189.0;189.0
-2;10300;TOMATOES;4994.5;-2;10074.0;85.0
-2;10400;EMERALDS;10000.0;-20;200189.0;189.0
-2;10400;TOMATOES;4993.25;-2;10074.0;87.5
-2;10500;EMERALDS;10000.0;-20;200189.0;189.0
-2;10500;TOMATOES;4992.75;-2;10074.0;88.5
-2;10600;EMERALDS;10000.0;-20;200189.0;189.0
-2;10600;TOMATOES;4993.0;-2;10074.0;88.0
-2;10700;EMERALDS;10000.0;-20;200189.0;189.0
-2;10700;TOMATOES;4993.25;-2;10074.0;87.5
-2;10800;EMERALDS;10000.0;-20;200189.0;189.0
-2;10800;TOMATOES;4993.25;-2;10074.0;87.5
-2;10900;EMERALDS;10000.0;-20;200189.0;189.0
-2;10900;TOMATOES;4993.0;-2;10074.0;88.0
-2;11000;EMERALDS;10000.0;-20;200189.0;189.0
-2;11000;TOMATOES;4993.5;-2;10074.0;87.0
-2;11100;EMERALDS;10000.0;-20;200189.0;189.0
-2;11100;TOMATOES;4993.25;-2;10074.0;87.5
-2;11200;EMERALDS;10000.0;-20;200189.0;189.0
-2;11200;TOMATOES;4993.25;-2;10074.0;87.5
-2;11300;EMERALDS;10000.0;-20;200189.0;189.0
-2;11300;TOMATOES;4993.5;-4;20072.0;98.0
-2;11400;EMERALDS;10000.0;-20;200189.0;189.0
-2;11400;TOMATOES;4993.0;-4;20072.0;100.0
-2;11500;EMERALDS;10000.0;-20;200189.0;189.0
-2;11500;TOMATOES;4994.0;-4;20072.0;96.0
-2;11600;EMERALDS;10000.0;-20;200189.0;189.0
-2;11600;TOMATOES;4993.75;-4;20072.0;97.0
-2;11700;EMERALDS;10000.0;-20;200189.0;189.0
-2;11700;TOMATOES;4993.0;-4;20072.0;100.0
-2;11800;EMERALDS;10000.0;-20;200189.0;189.0
-2;11800;TOMATOES;4992.75;-4;20072.0;101.0
-2;11900;EMERALDS;10000.0;-20;200189.0;189.0
-2;11900;TOMATOES;4991.75;-4;20072.0;105.0
-2;12000;EMERALDS;10000.0;-20;200189.0;189.0
-2;12000;TOMATOES;4990.75;-4;20072.0;109.0
-2;12100;EMERALDS;10000.0;-20;200189.0;189.0
-2;12100;TOMATOES;4990.0;-4;20072.0;112.0
-2;12200;EMERALDS;10000.0;-20;200189.0;189.0
-2;12200;TOMATOES;4990.5;-4;20072.0;110.0
-2;12300;EMERALDS;10000.0;-20;200189.0;189.0
-2;12300;TOMATOES;4990.5;-1;5117.0;126.5
-2;12400;EMERALDS;10000.0;-20;200189.0;189.0
-2;12400;TOMATOES;4990.25;-1;5117.0;126.75
-2;12500;EMERALDS;10000.0;-20;200189.0;189.0
-2;12500;TOMATOES;4989.75;-1;5117.0;127.25
-2;12600;EMERALDS;10000.0;-20;200189.0;189.0
-2;12600;TOMATOES;4989.75;-1;5117.0;127.25
-2;12700;EMERALDS;10000.0;-20;200189.0;189.0
-2;12700;TOMATOES;4990.75;-1;5117.0;126.25
-2;12800;EMERALDS;10000.0;-20;200189.0;189.0
-2;12800;TOMATOES;4991.0;-1;5117.0;126.0
-2;12900;EMERALDS;10000.0;-20;200189.0;189.0
-2;12900;TOMATOES;4991.0;-1;5117.0;126.0
-2;13000;EMERALDS;10000.0;-20;200189.0;189.0
-2;13000;TOMATOES;4991.75;-1;5117.0;125.25
-2;13100;EMERALDS;10000.0;-20;200189.0;189.0
-2;13100;TOMATOES;4991.25;-1;5117.0;125.75
-2;13200;EMERALDS;10000.0;-20;200189.0;189.0
-2;13200;TOMATOES;4991.5;-1;5117.0;125.5
-2;13300;EMERALDS;10000.0;-20;200189.0;189.0
-2;13300;TOMATOES;4992.0;-1;5117.0;125.0
-2;13400;EMERALDS;10000.0;-20;200189.0;189.0
-2;13400;TOMATOES;4991.5;-1;5117.0;125.5
-2;13500;EMERALDS;10000.0;-20;200189.0;189.0
-2;13500;TOMATOES;4991.75;-1;5117.0;125.25
-2;13600;EMERALDS;10000.0;-20;200189.0;189.0
-2;13600;TOMATOES;4991.0;-1;5117.0;126.0
-2;13700;EMERALDS;10000.0;-20;200189.0;189.0
-2;13700;TOMATOES;4991.25;-1;5117.0;125.75
-2;13800;EMERALDS;10000.0;-20;200189.0;189.0
-2;13800;TOMATOES;4992.0;-1;5117.0;125.0
-2;13900;EMERALDS;10000.0;-20;200189.0;189.0
-2;13900;TOMATOES;4991.75;-1;5117.0;125.25
-2;14000;EMERALDS;10000.0;-20;200189.0;189.0
-2;14000;TOMATOES;4991.75;-1;5117.0;125.25
-2;14100;EMERALDS;10000.0;-20;200189.0;189.0
-2;14100;TOMATOES;4993.25;-1;5117.0;123.75
-2;14200;EMERALDS;10000.0;-14;140189.0;189.0
-2;14200;TOMATOES;4993.0;-1;5117.0;124.0
-2;14300;EMERALDS;10000.0;-14;140189.0;189.0
-2;14300;TOMATOES;4993.5;-1;5117.0;123.5
-2;14400;EMERALDS;10000.0;-14;140189.0;189.0
-2;14400;TOMATOES;4993.0;-1;5117.0;124.0
-2;14500;EMERALDS;10000.0;-14;140189.0;189.0
-2;14500;TOMATOES;4993.5;-1;5117.0;123.5
-2;14600;EMERALDS;10000.0;-14;140189.0;189.0
-2;14600;TOMATOES;4993.5;-1;5117.0;123.5
-2;14700;EMERALDS;10000.0;-14;140189.0;189.0
-2;14700;TOMATOES;4994.0;-1;5117.0;123.0
-2;14800;EMERALDS;10000.0;-14;140189.0;189.0
-2;14800;TOMATOES;4994.0;-1;5117.0;123.0
-2;14900;EMERALDS;10000.0;-14;140189.0;189.0
-2;14900;TOMATOES;4994.25;-1;5117.0;122.75
-2;15000;EMERALDS;10000.0;-14;140189.0;189.0
-2;15000;TOMATOES;4994.25;-1;5117.0;122.75
-2;15100;EMERALDS;10000.0;-14;140189.0;189.0
-2;15100;TOMATOES;4994.0;-1;5117.0;123.0
-2;15200;EMERALDS;10000.0;-14;140189.0;189.0
-2;15200;TOMATOES;4994.0;-1;5117.0;123.0
-2;15300;EMERALDS;10000.0;-4;40189.0;189.0
-2;15300;TOMATOES;4993.5;-1;5117.0;123.5
-2;15400;EMERALDS;10000.0;-4;40189.0;189.0
-2;15400;TOMATOES;4993.5;-1;5117.0;123.5
-2;15500;EMERALDS;10000.0;-4;40189.0;189.0
-2;15500;TOMATOES;4994.25;-1;5117.0;122.75
-2;15600;EMERALDS;10000.0;-4;40189.0;189.0
-2;15600;TOMATOES;4994.5;-1;5117.0;122.5
-2;15700;EMERALDS;10000.0;-4;40189.0;189.0
-2;15700;TOMATOES;4994.0;-1;5117.0;123.0
-2;15800;EMERALDS;10000.0;3;-29811.0;189.0
-2;15800;TOMATOES;4994.5;-1;5117.0;122.5
-2;15900;EMERALDS;10000.0;3;-29811.0;189.0
-2;15900;TOMATOES;4994.75;-1;5117.0;122.25
-2;16000;EMERALDS;10000.0;3;-29811.0;189.0
-2;16000;TOMATOES;4994.75;-1;5117.0;122.25
-2;16100;EMERALDS;10000.0;3;-29811.0;189.0
-2;16100;TOMATOES;4994.75;-1;5117.0;122.25
-2;16200;EMERALDS;10000.0;3;-29811.0;189.0
-2;16200;TOMATOES;4994.75;-1;5117.0;122.25
-2;16300;EMERALDS;10000.0;3;-29811.0;189.0
-2;16300;TOMATOES;4994.0;-1;5117.0;123.0
-2;16400;EMERALDS;10000.0;3;-29811.0;189.0
-2;16400;TOMATOES;4995.0;-1;5117.0;122.0
-2;16500;EMERALDS;10000.0;-2;20224.0;224.0
-2;16500;TOMATOES;4995.25;-1;5117.0;121.75
-2;16600;EMERALDS;10000.0;-2;20224.0;224.0
-2;16600;TOMATOES;4996.0;-1;5117.0;121.0
-2;16700;EMERALDS;10000.0;-9;90224.0;224.0
-2;16700;TOMATOES;4995.75;-1;5117.0;121.25
-2;16800;EMERALDS;10000.0;-9;90224.0;224.0
-2;16800;TOMATOES;4995.0;-1;5117.0;122.0
-2;16900;EMERALDS;10000.0;-9;90224.0;224.0
-2;16900;TOMATOES;4994.75;-1;5117.0;122.25
-2;17000;EMERALDS;10000.0;-9;90224.0;224.0
-2;17000;TOMATOES;4994.25;4;-19828.0;149.0
-2;17100;EMERALDS;10000.0;-9;90224.0;224.0
-2;17100;TOMATOES;4994.75;4;-19828.0;151.0
-2;17200;EMERALDS;10000.0;-9;90224.0;224.0
-2;17200;TOMATOES;4996.25;4;-19828.0;157.0
-2;17300;EMERALDS;10000.0;-9;90224.0;224.0
-2;17300;TOMATOES;4996.0;4;-19828.0;156.0
-2;17400;EMERALDS;10000.0;-9;90224.0;224.0
-2;17400;TOMATOES;4995.25;4;-19828.0;153.0
-2;17500;EMERALDS;10000.0;-9;90224.0;224.0
-2;17500;TOMATOES;4995.25;4;-19828.0;153.0
-2;17600;EMERALDS;10000.0;-4;40224.0;224.0
-2;17600;TOMATOES;4995.75;4;-19828.0;155.0
-2;17700;EMERALDS;10000.0;-4;40224.0;224.0
-2;17700;TOMATOES;4995.5;4;-19828.0;154.0
-2;17800;EMERALDS;10000.0;-4;40224.0;224.0
-2;17800;TOMATOES;4995.5;4;-19828.0;154.0
-2;17900;EMERALDS;10000.0;-4;40224.0;224.0
-2;17900;TOMATOES;4996.25;4;-19828.0;157.0
-2;18000;EMERALDS;10000.0;-4;40224.0;224.0
-2;18000;TOMATOES;4996.5;4;-19828.0;158.0
-2;18100;EMERALDS;10000.0;-4;40224.0;224.0
-2;18100;TOMATOES;4996.25;4;-19828.0;157.0
-2;18200;EMERALDS;10000.0;-4;40224.0;224.0
-2;18200;TOMATOES;4997.0;4;-19828.0;160.0
-2;18300;EMERALDS;10000.0;-4;40224.0;224.0
-2;18300;TOMATOES;4997.0;4;-19828.0;160.0
-2;18400;EMERALDS;10000.0;-4;40224.0;224.0
-2;18400;TOMATOES;4997.5;4;-19828.0;162.0
-2;18500;EMERALDS;10000.0;-4;40224.0;224.0
-2;18500;TOMATOES;4997.75;4;-19828.0;163.0
-2;18600;EMERALDS;10000.0;-12;120224.0;224.0
-2;18600;TOMATOES;4998.25;4;-19828.0;165.0
-2;18700;EMERALDS;10000.0;-12;120224.0;224.0
-2;18700;TOMATOES;4998.5;4;-19828.0;166.0
-2;18800;EMERALDS;10000.0;-12;120224.0;224.0
-2;18800;TOMATOES;4998.75;4;-19828.0;167.0
-2;18900;EMERALDS;10000.0;-12;120224.0;224.0
-2;18900;TOMATOES;4998.5;4;-19828.0;166.0
-2;19000;EMERALDS;10000.0;-12;120224.0;224.0
-2;19000;TOMATOES;4998.0;4;-19828.0;164.0
-2;19100;EMERALDS;10000.0;-12;120224.0;224.0
-2;19100;TOMATOES;4998.0;4;-19828.0;164.0
-2;19200;EMERALDS;10000.0;-12;120224.0;224.0
-2;19200;TOMATOES;4998.5;4;-19828.0;166.0
-2;19300;EMERALDS;10000.0;-12;120224.0;224.0
-2;19300;TOMATOES;4999.0;4;-19828.0;168.0
-2;19400;EMERALDS;10000.0;-12;120224.0;224.0
-2;19400;TOMATOES;4999.5;4;-19828.0;170.0
-2;19500;EMERALDS;10000.0;-12;120224.0;224.0
-2;19500;TOMATOES;5000.25;4;-19828.0;173.0
-2;19600;EMERALDS;10000.0;-12;120224.0;224.0
-2;19600;TOMATOES;5000.5;4;-19828.0;174.0
-2;19700;EMERALDS;10000.0;-12;120224.0;224.0
-2;19700;TOMATOES;5001.0;4;-19828.0;176.0
-2;19800;EMERALDS;10000.0;-12;120224.0;224.0
-2;19800;TOMATOES;5000.75;4;-19828.0;175.0
-2;19900;EMERALDS;10000.0;-12;120224.0;224.0
-2;19900;TOMATOES;5001.0;4;-19828.0;176.0
-2;20000;EMERALDS;10000.0;-12;120224.0;224.0
-2;20000;TOMATOES;5001.25;4;-19828.0;177.0
-2;20100;EMERALDS;10000.0;-12;120224.0;224.0
-2;20100;TOMATOES;5001.0;4;-19828.0;176.0
-2;20200;EMERALDS;10000.0;-12;120224.0;224.0
-2;20200;TOMATOES;5000.5;4;-19828.0;174.0
-2;20300;EMERALDS;10000.0;-12;120224.0;224.0
-2;20300;TOMATOES;5000.0;4;-19828.0;172.0
-2;20400;EMERALDS;10000.0;-21;210224.0;224.0
-2;20400;TOMATOES;4999.5;0;192.0;192.0
-2;20500;EMERALDS;10000.0;-21;210224.0;224.0
-2;20500;TOMATOES;4999.0;0;192.0;192.0
-2;20600;EMERALDS;10000.0;-21;210224.0;224.0
-2;20600;TOMATOES;4999.75;0;192.0;192.0
-2;20700;EMERALDS;10000.0;-21;210224.0;224.0
-2;20700;TOMATOES;5000.0;0;192.0;192.0
-2;20800;EMERALDS;10000.0;-21;210224.0;224.0
-2;20800;TOMATOES;5000.25;0;192.0;192.0
-2;20900;EMERALDS;10000.0;-21;210224.0;224.0
-2;20900;TOMATOES;5000.25;0;192.0;192.0
-2;21000;EMERALDS;10000.0;-21;210224.0;224.0
-2;21000;TOMATOES;5000.5;0;192.0;192.0
-2;21100;EMERALDS;10000.0;-21;210224.0;224.0
-2;21100;TOMATOES;5000.25;0;192.0;192.0
-2;21200;EMERALDS;10000.0;-21;210224.0;224.0
-2;21200;TOMATOES;5000.0;0;192.0;192.0
-2;21300;EMERALDS;10000.0;-21;210224.0;224.0
-2;21300;TOMATOES;5000.0;0;192.0;192.0
-2;21400;EMERALDS;10000.0;-21;210224.0;224.0
-2;21400;TOMATOES;4999.0;0;192.0;192.0
-2;21500;EMERALDS;10000.0;-21;210224.0;224.0
-2;21500;TOMATOES;4998.75;0;192.0;192.0
-2;21600;EMERALDS;10000.0;-21;210224.0;224.0
-2;21600;TOMATOES;4998.5;0;192.0;192.0
-2;21700;EMERALDS;10000.0;-21;210224.0;224.0
-2;21700;TOMATOES;4998.75;0;192.0;192.0
-2;21800;EMERALDS;10000.0;-21;210224.0;224.0
-2;21800;TOMATOES;4997.5;3;-14784.0;208.5
-2;21900;EMERALDS;10000.0;-21;210224.0;224.0
-2;21900;TOMATOES;4996.5;3;-14784.0;205.5
-2;22000;EMERALDS;10000.0;-3;30280.0;280.0
-2;22000;TOMATOES;4996.25;3;-14784.0;204.75
-2;22100;EMERALDS;10000.0;-3;30280.0;280.0
-2;22100;TOMATOES;4996.75;3;-14784.0;206.25
-2;22200;EMERALDS;10000.0;-3;30280.0;280.0
-2;22200;TOMATOES;4996.75;3;-14784.0;206.25
-2;22300;EMERALDS;10000.0;-3;30280.0;280.0
-2;22300;TOMATOES;4997.0;3;-14784.0;207.0
-2;22400;EMERALDS;10000.0;-3;30280.0;280.0
-2;22400;TOMATOES;4997.5;3;-14784.0;208.5
-2;22500;EMERALDS;10000.0;-3;30280.0;280.0
-2;22500;TOMATOES;4998.0;3;-14784.0;210.0
-2;22600;EMERALDS;10000.0;-3;30280.0;280.0
-2;22600;TOMATOES;4998.5;3;-14784.0;211.5
-2;22700;EMERALDS;10000.0;-3;30280.0;280.0
-2;22700;TOMATOES;4998.5;3;-14784.0;211.5
-2;22800;EMERALDS;10000.0;-3;30280.0;280.0
-2;22800;TOMATOES;4998.5;3;-14784.0;211.5
-2;22900;EMERALDS;10000.0;-3;30280.0;280.0
-2;22900;TOMATOES;4998.5;3;-14784.0;211.5
-2;23000;EMERALDS;10000.0;-3;30280.0;280.0
-2;23000;TOMATOES;4999.75;3;-14784.0;215.25
-2;23100;EMERALDS;10000.0;-3;30280.0;280.0
-2;23100;TOMATOES;5000.25;3;-14784.0;216.75
-2;23200;EMERALDS;10000.0;-3;30280.0;280.0
-2;23200;TOMATOES;5000.75;3;-14784.0;218.25
-2;23300;EMERALDS;10000.0;-3;30280.0;280.0
-2;23300;TOMATOES;5000.0;3;-14784.0;216.0
-2;23400;EMERALDS;10000.0;-3;30280.0;280.0
-2;23400;TOMATOES;5001.0;3;-14784.0;219.0
