day;timestamp;product;fair_value;position;cash;mtm_pnl
-1;4500;EMERALDS;10000.0;-14;140035.0;35.0
-1;4500;TOMATOES;5014.0;3;-14939.0;103.0
-1;4600;EMERALDS;10000.0;-14;140035.0;35.0
-1;4600;TOMATOES;5014.0;3;-14939.0;103.0
-1;4700;EMERALDS;10000.0;-14;140035.0;35.0
-1;4700;TOMATOES;5014.5;3;-14939.0;104.5
-1;4800;EMERALDS;10000.0;-14;140035.0;35.0
-1;4800;TOMATOES;5014.75;3;-14939.0;105.25
-1;4900;EMERALDS;10000.0;-14;140035.0;35.0
-1;4900;TOMATOES;5015.25;1;-4897.0;118.25
-1;5000;EMERALDS;10000.0;-14;140035.0;35.0
-1;5000;TOMATOES;5015.75;1;-4897.0;118.75
-1;5100;EMERALDS;10000.0;-14;140035.0;35.0
-1;5100;TOMATOES;5016.25;1;-4897.0;119.25
-1;5200;EMERALDS;10000.0;-14;140035.0;35.0
-1;5200;TOMATOES;5016.5;1;-4897.0;119.5
-1;5300;EMERALDS;10000.0;-14;140035.0;35.0
-1;5300;TOMATOES;5015.75;1;-4897.0;118.75
-1;5400;EMERALDS;10000.0;-14;140035.0;35.0
-1;5400;TOMATOES;5014.75;1;-4897.0;117.75
-1;5500;EMERALDS;10000.0;-14;140035.0;35.0
-1;5500;TOMATOES;5015.25;1;-4897.0;118.25
-1;5600;EMERALDS;10000.0;-14;140035.0;35.0
-1;5600;TOMATOES;5014.75;1;-4897.0;117.75
-1;5700;EMERALDS;10000.0;-14;140035.0;35.0
-1;5700;TOMATOES;5014.25;1;-4897.0;117.25
-1;5800;EMERALDS;10000.0;-14;140035.0;35.0
-1;5800;TOMATOES;5014.5;1;-4897.0;117.5
-1;5900;EMERALDS;10000.0;-14;140035.0;35.0
-1;5900;TOMATOES;5014.25;1;-4897.0;117.25
-1;6000;EMERALDS;10000.0;-14;140035.0;35.0
-1;6000;TOMATOES;5014.0;1;-4897.0;117.0
-1;6100;EMERALDS;10000.0;-14;140035.0;35.0
-1;6100;TOMATOES;5014.5;1;-4897.0;117.5
-1;6200;EMERALDS;10000.0;-14;140035.0;35.0
-1;6200;TOMATOES;5014.0;1;-4897.0;117.0
-1;6300;EMERALDS;10000.0;-14;140035.0;35.0
-1;6300;TOMATOES;5013.0;1;-4897.0;116.0
-1;6400;EMERALDS;10000.0;-14;140035.0;35.0
-1;6400;TOMATOES;5013.0;1;-4897.0;116.0
-1;6500;EMERALDS;10000.0;-14;140035.0;35.0
-1;6500;TOMATOES;5012.75;1;-4897.0;115.75
-1;6600;EMERALDS;10000.0;-9;90070.0;70.0
-1;6600;TOMATOES;5013.0;3;-14913.0;126.0
-1;6700;EMERALDS;10000.0;-9;90070.0;70.0
-1;6700;TOMATOES;5012.25;3;-14913.0;123.75
-1;6800;EMERALDS;10000.0;-9;90070.0;70.0
-1;6800;TOMATOES;5012.25;3;-14913.0;123.75
-1;6900;EMERALDS;10000.0;-9;90070.0;70.0
-1;6900;TOMATOES;5011.75;3;-14913.0;122.25
-1;7000;EMERALDS;10000.0;-9;90070.0;70.0
-1;7000;TOMATOES;5011.5;3;-14913.0;121.5
-1;7100;EMERALDS;10000.0;-9;90070.0;70.0
-1;7100;TOMATOES;5011.5;3;-14913.0;121.5
-1;7200;EMERALDS;10000.0;-9;90070.0;70.0
-1;7200;TOMATOES;5011.0;3;-14913.0;120.0
-1;7300;EMERALDS;10000.0;-9;90070.0;70.0
-1;7300;TOMATOES;5011.0;3;-14913.0;120.0
-1;7400;EMERALDS;10000.0;-9;90070.0;70.0
-1;7400;TOMATOES;5010.75;3;-14913.0;119.25
-1;7500;EMERALDS;10000.0;-9;90070.0;70.0
-1;7500;TOMATOES;5010.5;3;-14913.0;118.5
-1;7600;EMERALDS;10000.0;-9;90070.0;70.0
-1;7600;TOMATOES;5009.75;3;-14913.0;116.25
-1;7700;EMERALDS;10000.0;-9;90070.0;70.0
-1;7700;TOMATOES;5010.0;3;-14913.0;117.0
-1;7800;EMERALDS;10000.0;-17;170126.0;126.0
-1;7800;TOMATOES;5010.5;3;-14913.0;118.5
-1;7900;EMERALDS;10000.0;-17;170126.0;126.0
-1;7900;TOMATOES;5010.5;8;-39938.0;146.0
-1;8000;EMERALDS;10000.0;-17;170126.0;126.0
-1;8000;TOMATOES;5011.25;8;-39938.0;152.0
-1;8100;EMERALDS;10000.0;-17;170126.0;126.0
-1;8100;TOMATOES;5011.25;8;-39938.0;152.0
-1;8200;EMERALDS;10000.0;-17;170126.0;126.0
-1;8200;TOMATOES;5010.5;3;-14888.0;143.5
-1;8300;EMERALDS;10000.0;-10;100126.0;126.0
-1;8300;TOMATOES;5010.5;3;-14888.0;143.5
-1;8400;EMERALDS;10000.0;-10;100126.0;126.0
-1;8400;TOMATOES;5011.0;3;-14888.0;145.0
-1;8500;EMERALDS;10000.0;-10;100126.0;126.0
-1;8500;TOMATOES;5011.5;3;-14888.0;146.5
-1;8600;EMERALDS;10000.0;0;126.0;126.0
-1;8600;TOMATOES;5011.75;6;-29906.0;164.5
-1;8700;EMERALDS;10000.0;0;126.0;126.0
-1;8700;TOMATOES;5011.75;6;-29906.0;164.5
-1;8800;EMERALDS;10000.0;0;126.0;126.0
-1;8800;TOMATOES;5011.0;6;-29906.0;160.0
-1;8900;EMERALDS;10000.0;0;126.0;126.0
-1;8900;TOMATOES;5011.25;6;-29906.0;161.5
-1;9000;EMERALDS;10000.0;0;126.0;126.0
-1;9000;TOMATOES;5011.0;6;-29906.0;160.0
-1;9100;EMERALDS;10000.0;0;126.0;126.0
-1;9100;TOMATOES;5011.0;6;-29906.0;160.0
-1;9200;EMERALDS;10000.0;0;126.0;126.0
-1;9200;TOMATOES;5011.5;6;-29906.0;163.0
-1;9300;EMERALDS;10000.0;0;126.0;126.0
-1;9300;TOMATOES;5010.5;6;-29906.0;157.0
-1;9400;EMERALDS;10000.0;0;126.0;126.0
-1;9400;TOMATOES;5011.25;6;-29906.0;161.5
-1;9500;EMERALDS;10000.0;0;126.0;126.0
-1;9500;TOMATOES;5010.25;2;-9842.0;178.5
-1;9600;EMERALDS;10000.0;0;126.0;126.0
-1;9600;TOMATOES;5010.25;2;-9842.0;178.5
-1;9700;EMERALDS;10000.0;0;126.0;126.0
-1;9700;TOMATOES;5009.5;2;-9842.0;177.0
-1;9800;EMERALDS;10000.0;0;126.0;126.0
-1;9800;TOMATOES;5009.25;2;-9842.0;176.5
-1;9900;EMERALDS;10000.0;0;126.0;126.0
-1;9900;TOMATOES;5010.0;2;-9842.0;178.0
-1;10000;EMERALDS;10000.0;0;126.0;126.0
-1;10000;TOMATOES;5009.75;2;-9842.0;177.5
-1;10100;EMERALDS;10000.0;0;126.0;126.0
-1;10100;TOMATOES;5009.75;2;-9842.0;177.5
-1;10200;EMERALDS;10000.0;0;126.0;126.0
-1;10200;TOMATOES;5010.25;2;-9842.0;178.5
-1;10300;EMERALDS;10000.0;0;126.0;126.0
-1;10300;TOMATOES;5010.75;2;-9842.0;179.5
-1;10400;EMERALDS;10000.0;0;126.0;126.0
-1;10400;TOMATOES;5012.0;2;-9842.0;182.0
-1;10500;EMERALDS;10000.0;0;126.0;126.0
-1;10500;TOMATOES;5012.0;2;-9842.0;182.0
-1;10600;EMERALDS;10000.0;0;126.0;126.0
-1;10600;TOMATOES;5012.0;4;-19854.0;194.0
-1;10700;EMERALDS;10000.0;0;126.0;126.0
-1;10700;TOMATOES;5011.5;4;-19854.0;192.0
-1;10800;EMERALDS;10000.0;0;126.0;126.0
-1;10800;TOMATOES;5011.25;4;-19854.0;191.0
-1;10900;EMERALDS;10000.0;0;126.0;126.0
-1;10900;TOMATOES;5012.25;4;-19854.0;195.0
-1;11000;EMERALDS;10000.0;0;126.0;126.0
-1;11000;TOMATOES;5012.0;4;-19854.0;194.0
-1;11100;EMERALDS;10000.0;0;126.0;126.0
-1;11100;TOMATOES;5012.25;4;-19854.0;195.0
-1;11200;EMERALDS;10000.0;0;126.0;126.0
-1;11200;TOMATOES;5012.25;4;-19854.0;195.0
-1;11300;EMERALDS;10000.0;0;126.0;126.0
-1;11300;TOMATOES;5012.25;4;-19854.0;195.0
-1;11400;EMERALDS;10000.0;0;126.0;126.0
-1;11400;TOMATOES;5012.0;4;-19854.0;194.0
-1;11500;EMERALDS;10000.0;0;126.0;126.0
-1;11500;TOMATOES;5012.0;4;-19854.0;194.0
-1;11600;EMERALDS;10000.0;0;126.0;126.0
-1;11600;TOMATOES;5012.5;4;-19854.0;196.0
-1;11700;EMERALDS;10000.0;0;126.0;126.0
-1;11700;TOMATOES;5012.25;4;-19854.0;195.0
-1;11800;EMERALDS;10000.0;0;126.0;126.0
-1;11800;TOMATOES;5011.5;4;-19854.0;192.0
-1;11900;EMERALDS;10000.0;0;126.0;126.0
-1;11900;TOMATOES;5010.0;4;-19854.0;186.0
-1;12000;EMERALDS;10000.0;0;126.0;126.0
-1;12000;TOMATOES;5010.25;4;-19854.0;187.0
-1;12100;EMERALDS;10000.0;0;126.0;126.0
-1;12100;TOMATOES;5009.25;4;-19854.0;183.0
-1;12200;EMERALDS;10000.0;0;126.0;126.0
-1;12200;TOMATOES;5009.75;4;-19854.0;185.0
-1;12300;EMERALDS;10000.0;0;126.0;126.0
-1;12300;TOMATOES;5009.75;4;-19854.0;185.0
-1;12400;EMERALDS;10000.0;0;126.0;126.0
-1;12400;TOMATOES;5009.5;4;-19854.0;184.0
-1;12500;EMERALDS;10000.0;0;126.0;126.0
-1;12500;TOMATOES;5009.5;4;-19854.0;184.0
-1;12600;EMERALDS;10000.0;0;126.0;126.0
-1;12600;TOMATOES;5009.5;4;-19854.0;184.0
-1;12700;EMERALDS;10000.0;0;126.0;126.0
-1;12700;TOMATOES;5009.25;4;-19854.0;183.0
-1;12800;EMERALDS;10000.0;6;-59874.0;126.0
-1;12800;TOMATOES;5009.25;4;-19854.0;183.0
-1;12900;EMERALDS;10000.0;6;-59874.0;126.0
-1;12900;TOMATOES;5009.25;4;-19854.0;183.0
-1;13000;EMERALDS;10000.0;6;-59874.0;126.0
-1;13000;TOMATOES;5009.0;4;-19854.0;182.0
-1;13100;EMERALDS;10000.0;6;-59874.0;126.0
-1;13100;TOMATOES;5009.25;4;-19854.0;183.0
-1;13200;EMERALDS;10000.0;6;-59874.0;126.0
-1;13200;TOMATOES;5009.5;4;-19854.0;184.0
-1;13300;EMERALDS;10000.0;6;-59874.0;126.0
-1;13300;TOMATOES;5010.0;4;-19854.0;186.0
-1;13400;EMERALDS;10000.0;6;-59874.0;126.0
-1;13400;TOMATOES;5010.5;4;-19854.0;188.0
-1;13500;EMERALDS;10000.0;6;-59874.0;126.0
-1;13500;TOMATOES;5010.75;4;-19854.0;189.0
-1;13600;EMERALDS;10000.0;6;-59874.0;126.0
-1;13600;TOMATOES;5009.75;4;-19854.0;185.0
-1;13700;EMERALDS;10000.0;6;-59874.0;126.0
-1;13700;TOMATOES;5009.5;4;-19854.0;184.0
-1;13800;EMERALDS;10000.0;6;-59874.0;126.0
-1;13800;TOMATOES;5009.0;4;-19854.0;182.0
-1;13900;EMERALDS;10000.0;6;-59874.0;126.0
-1;13900;TOMATOES;5008.5;4;-19854.0;180.0
-1;14000;EMERALDS;10000.0;6;-59874.0;126.0
-1;14000;TOMATOES;5009.25;4;-19854.0;183.0
-1;14100;EMERALDS;10000.0;6;-59874.0;126.0
-1;14100;TOMATOES;5009.0;4;-19854.0;182.0
-1;14200;EMERALDS;10000.0;6;-59874.0;126.0
-1;14200;TOMATOES;5008.75;4;-19854.0;181.0
-1;14300;EMERALDS;10000.0;6;-59874.0;126.0
-1;14300;TOMATOES;5008.5;4;-19854.0;180.0
-1;14400;EMERALDS;10000.0;6;-59874.0;126.0
-1;14400;TOMATOES;5008.0;4;-19854.0;178.0
-1;14500;EMERALDS;10000.0;6;-59874.0;126.0
-1;14500;TOMATOES;5007.75;4;-19854.0;177.0
-1;14600;EMERALDS;10000.0;6;-59874.0;126.0
-1;14600;TOMATOES;5008.25;4;-19854.0;179.0
-1;14700;EMERALDS;10000.0;6;-59874.0;126.0
-1;14700;TOMATOES;5007.75;4;-19854.0;177.0
-1;14800;EMERALDS;10000.0;6;-59874.0;126.0
-1;14800;TOMATOES;5008.0;4;-19854.0;178.0
-1;14900;EMERALDS;10000.0;-1;10126.0;126.0
-1;14900;TOMATOES;5007.75;4;-19854.0;177.0
-1;15000;EMERALDS;10000.0;-1;10126.0;126.0
-1;15000;TOMATOES;5007.75;4;-19854.0;177.0
-1;15100;EMERALDS;10000.0;-1;10126.0;126.0
-1;15100;TOMATOES;5008.0;4;-19854.0;178.0
-1;15200;EMERALDS;10000.0;-1;10126.0;126.0
-1;15200;TOMATOES;5008.5;4;-19854.0;180.0
-1;15300;EMERALDS;10000.0;-1;10126.0;126.0
-1;15300;TOMATOES;5009.5;4;-19854.0;184.0
-1;15400;EMERALDS;10000.0;-1;10126.0;126.0
-1;15400;TOMATOES;5009.75;4;-19854.0;185.0
-1;15500;EMERALDS;10000.0;-1;10126.0;126.0
-1;15500;TOMATOES;5010.0;4;-19854.0;186.0
-1;15600;EMERALDS;10000.0;-1;10126.0;126.0
-1;15600;TOMATOES;5010.25;4;-19854.0;187.0
-1;15700;EMERALDS;10000.0;-1;10126.0;126.0
-1;15700;TOMATOES;5010.0;4;-19854.0;186.0
-1;15800;EMERALDS;10000.0;-1;10126.0;126.0
-1;15800;TOMATOES;5010.0;4;-19854.0;186.0
-1;15900;EMERALDS;10000.0;-1;10126.0;126.0
-1;15900;TOMATOES;5010.5;4;-19854.0;188.0
-1;16000;EMERALDS;10000.0;-1;10126.0;126.0
-1;16000;TOMATOES;5009.25;4;-19854.0;183.0
-1;16100;EMERALDS;10000.0;-1;10126.0;126.0
-1;16100;TOMATOES;5009.5;4;-19854.0;184.0
-1;16200;EMERALDS;10000.0;-1;10126.0;126.0
-1;16200;TOMATOES;5010.0;4;-19854.0;186.0
-1;16300;EMERALDS;10000.0;-1;10126.0;126.0
-1;16300;TOMATOES;5010.25;1;-4806.0;204.25
-1;16400;EMERALDS;10000.0;-1;10126.0;126.0
-1;16400;TOMATOES;5010.0;1;-4806.0;204.0
-1;16500;EMERALDS;10000.0;-1;10126.0;126.0
-1;16500;TOMATOES;5009.5;1;-4806.0;203.5
-1;16600;EMERALDS;10000.0;-1;10126.0;126.0
-1;16600;TOMATOES;5009.0;1;-4806.0;203.0
-1;16700;EMERALDS;10000.0;-1;10126.0;126.0
-1;16700;TOMATOES;5009.0;1;-4806.0;203.0
-1;16800;EMERALDS;10000.0;-1;10126.0;126.0
-1;16800;TOMATOES;5008.75;5;-24818.0;225.75
-1;16900;EMERALDS;10000.0;-1;10126.0;126.0
-1;16900;TOMATOES;5008.25;5;-24818.0;223.25
-1;17000;EMERALDS;10000.0;-1;10126.0;126.0
-1;17000;TOMATOES;5009.25;3;-14788.0;239.75
-1;17100;EMERALDS;10000.0;-1;10126.0;126.0
-1;17100;TOMATOES;5009.25;3;-14788.0;239.75
-1;17200;EMERALDS;10000.0;-1;10126.0;126.0
-1;17200;TOMATOES;5009.25;3;-14788.0;239.75
-1;17300;EMERALDS;10000.0;-1;10126.0;126.0
-1;17300;TOMATOES;5010.0;3;-14788.0;242.0
-1;17400;EMERALDS;10000.0;-1;10126.0;126.0
-1;17400;TOMATOES;5010.25;3;-14788.0;242.75
-1;17500;EMERALDS;10000.0;-1;10126.0;126.0
-1;17500;TOMATOES;5010.25;3;-14788.0;242.75
-1;17600;EMERALDS;10000.0;-1;10126.0;126.0
-1;17600;TOMATOES;5010.0;3;-14788.0;242.0
-1;17700;EMERALDS;10000.0;-1;10126.0;126.0
-1;17700;TOMATOES;5010.5;3;-14788.0;243.5
-1;17800;EMERALDS;10000.0;5;-49874.0;126.0
-1;17800;TOMATOES;5009.75;3;-14788.0;241.25
-1;17900;EMERALDS;10000.0;5;-49874.0;126.0
-1;17900;TOMATOES;5009.5;3;-14788.0;240.5
-1;18000;EMERALDS;10000.0;5;-49874.0;126.0
-1;18000;TOMATOES;5009.0;3;-14788.0;239.0
-1;18100;EMERALDS;10000.0;5;-49874.0;126.0
-1;18100;TOMATOES;5009.25;3;-14788.0;239.75
-1;18200;EMERALDS;10000.0;5;-49874.0;126.0
-1;18200;TOMATOES;5009.0;3;-14788.0;239.0
-1;18300;EMERALDS;10000.0;5;-49874.0;126.0
-1;18300;TOMATOES;5008.75;3;-14788.0;238.25
-1;18400;EMERALDS;10000.0;5;-49874.0;126.0
-1;18400;TOMATOES;5008.5;3;-14788.0;237.5
-1;18500;EMERALDS;10000.0;5;-49874.0;126.0
-1;18500;TOMATOES;5007.75;3;-14788.0;235.25
-1;18600;EMERALDS;10000.0;5;-49874.0;126.0
-1;18600;TOMATOES;5008.0;3;-14788.0;236.0
-1;18700;EMERALDS;10000.0;5;-49874.0;126.0
-1;18700;TOMATOES;5007.75;3;-14788.0;235.25
-1;18800;EMERALDS;10000.0;5;-49874.0;126.0
-1;18800;TOMATOES;5007.75;3;-14788.0;235.25
-1;18900;EMERALDS;10000.0;13;-129874.0;126.0
-1;18900;TOMATOES;5007.5;3;-14788.0;234.5
-1;19000;EMERALDS;10000.0;13;-129874.0;126.0
-1;19000;TOMATOES;5008.0;3;-14788.0;236.0
-1;19100;EMERALDS;10000.0;13;-129874.0;126.0
-1;19100;TOMATOES;5008.0;3;-14788.0;236.0
-1;19200;EMERALDS;10000.0;13;-129874.0;126.0
-1;19200;TOMATOES;5007.0;7;-34792.0;257.0
-1;19300;EMERALDS;10000.0;13;-129874.0;126.0
-1;19300;TOMATOES;5006.5;7;-34792.0;253.5
-1;19400;EMERALDS;10000.0;13;-129874.0;126.0
-1;19400;TOMATOES;5006.5;7;-34792.0;253.5
-1;19500;EMERALDS;10000.0;13;-129874.0;126.0
-1;19500;TOMATOES;5006.5;7;-34792.0;253.5
-1;19600;EMERALDS;10000.0;13;-129874.0;126.0
-1;19600;TOMATOES;5006.5;7;-34792.0;253.5
-1;19700;EMERALDS;10000.0;13;-129874.0;126.0
-1;19700;TOMATOES;5005.75;7;-34792.0;248.25
-1;19800;EMERALDS;10000.0;13;-129874.0;126.0
-1;19800;TOMATOES;5006.0;9;-44792.0;262.0
-1;19900;EMERALDS;10000.0;13;-129874.0;126.0
-1;19900;TOMATOES;5006.5;9;-44792.0;266.5
-1;20000;EMERALDS;10000.0;13;-129874.0;126.0
-1;20000;TOMATOES;5006.5;9;-44792.0;266.5
-1;20100;EMERALDS;10000.0;13;-129874.0;126.0
-1;20100;TOMATOES;5005.75;9;-44792.0;259.75
-1;20200;EMERALDS;10000.0;13;-129874.0;126.0
-1;20200;TOMATOES;5006.25;9;-44792.0;264.25
-1;20300;EMERALDS;10000.0;13;-129874.0;126.0
-1;20300;TOMATOES;5006.5;9;-44792.0;266.5
-1;20400;EMERALDS;10000.0;13;-129874.0;126.0
-1;20400;TOMATOES;5006.0;9;-44792.0;262.0
-1;20500;EMERALDS;10000.0;13;-129874.0;126.0
-1;20500;TOMATOES;5007.0;9;-44792.0;271.0
-1;20600;EMERALDS;10000.0;13;-129874.0;126.0
-1;20600;TOMATOES;5007.25;1;-4728.0;279.25
-1;20700;EMERALDS;10000.0;13;-129874.0;126.0
-1;20700;TOMATOES;5005.75;5;-24728.0;300.75
-1;20800;EMERALDS;10000.0;13;-129874.0;126.0
-1;20800;TOMATOES;5005.75;5;-24728.0;300.75
-1;20900;EMERALDS;10000.0;20;-199825.0;175.0
-1;20900;TOMATOES;5004.75;5;-24728.0;295.75
-1;21000;EMERALDS;10000.0;14;-139825.0;175.0
-1;21000;TOMATOES;5004.25;5;-24728.0;293.25
-1;21100;EMERALDS;10000.0;14;-139825.0;175.0
-1;21100;TOMATOES;5004.0;5;-24728.0;292.0
-1;21200;EMERALDS;10000.0;14;-139825.0;175.0
-1;21200;TOMATOES;5003.5;5;-24728.0;289.5
-1;21300;EMERALDS;10000.0;14;-139825.0;175.0
-1;21300;TOMATOES;5003.0;5;-24728.0;287.0
-1;21400;EMERALDS;10000.0;14;-139825.0;175.0
-1;21400;TOMATOES;5004.0;5;-24728.0;292.0
-1;21500;EMERALDS;10000.0;14;-139825.0;175.0
-1;21500;TOMATOES;5003.0;5;-24728.0;287.0
-1;21600;EMERALDS;10000.0;14;-139825.0;175.0
-1;21600;TOMATOES;5003.25;5;-24728.0;288.25
-1;21700;EMERALDS;10000.0;14;-139825.0;175.0
-1;21700;TOMATOES;5003.75;5;-24728.0;290.75
-1;21800;EMERALDS;10000.0;14;-139825.0;175.0
-1;21800;TOMATOES;5003.75;5;-24728.0;290.75
-1;21900;EMERALDS;10000.0;14;-139825.0;175.0
-1;21900;TOMATOES;5003.75;5;-24728.0;290.75
-1;22000;EMERALDS;10000.0;14;-139825.0;175.0
-1;22000;TOMATOES;5003.5;5;-24728.0;289.5
-1;22100;EMERALDS;10000.0;14;-139825.0;175.0
-1;22100;TOMATOES;5003.5;5;-24728.0;289.5
-1;22200;EMERALDS;10000.0;14;-139825.0;175.0
-1;22200;TOMATOES;5003.75;5;-24728.0;290.75
-1;22300;EMERALDS;10000.0;14;-139825.0;175.0
-1;22300;TOMATOES;5004.5;5;-24728.0;294.5
-1;22400;EMERALDS;10000.0;14;-139825.0;175.0
-1;22400;TOMATOES;5004.5;-5;25322.0;299.5
-1;22500;EMERALDS;10000.0;14;-139825.0;175.0
-1;22500;TOMATOES;5004.0;-5;25322.0;302.0
-1;22600;EMERALDS;10000.0;14;-139825.0;175.0
-1;22600;TOMATOES;5004.75;-5;25322.0;298.25
-1;22700;EMERALDS;10000.0;14;-139825.0;175.0
-1;22700;TOMATOES;5005.5;-5;25322.0;294.5
-1;22800;EMERALDS;10000.0;14;-139825.0;175.0
-1;22800;TOMATOES;5005.75;-5;25322.0;293.25
-1;22900;EMERALDS;10000.0;14;-139825.0;175.0
-1;22900;TOMATOES;5005.25;-5;25322.0;295.75
-1;23000;EMERALDS;10000.0;14;-139825.0;175.0
-1;23000;TOMATOES;5005.0;-5;25322.0;297.0
-1;23100;EMERALDS;10000.0;14;-139825.0;175.0
-1;23100;TOMATOES;5004.75;-5;25322.0;298.25
-1;23200;EMERALDS;10000.0;7;-69776.0;224.0
-1;23200;TOMATOES;5005.25;-5;25322.0;295.75
-1;23300;EMERALDS;10000.0;7;-69776.0;224.0
-1;23300;TOMATOES;5005.5;-5;25322.0;294.5
-1;23400;EMERALDS;10000.0;7;-69776.0;224.0
