day,timestamp,global_ts,equity_total,pnl_total,pnl_TOMATOES,pnl_EMERALDS
-2,6700,6700,88.0,88.0,0.0,88.0
-2,6800,6800,88.0,88.0,0.0,88.0
-2,6900,6900,88.0,88.0,0.0,88.0
-2,7000,7000,88.0,88.0,0.0,88.0
-2,7100,7100,88.0,88.0,0.0,88.0
-2,7200,7200,88.0,88.0,0.0,88.0
-2,7300,7300,88.0,88.0,0.0,88.0
-2,7400,7400,88.0,88.0,0.0,88.0
-2,7500,7500,92.0,92.0,0.0,92.0
-2,7600,7600,88.0,88.0,0.0,88.0
-2,7700,7700,88.0,88.0,0.0,88.0
-2,7800,7800,88.0,88.0,0.0,88.0
-2,7900,7900,88.0,88.0,0.0,88.0
-2,8000,8000,88.0,88.0,0.0,88.0
-2,8100,8100,88.0,88.0,0.0,88.0
-2,8200,8200,88.0,88.0,0.0,88.0
-2,8300,8300,88.0,88.0,0.0,88.0
-2,8400,8400,88.0,88.0,0.0,88.0
-2,8500,8500,88.0,88.0,0.0,88.0
-2,8600,8600,88.0,88.0,0.0,88.0
-2,8700,8700,88.0,88.0,0.0,88.0
-2,8800,8800,88.0,88.0,0.0,88.0
-2,8900,8900,88.0,88.0,0.0,88.0
-2,9000,9000,88.0,88.0,0.0,88.0
-2,9100,9100,88.0,88.0,0.0,88.0
-2,9200,9200,88.0,88.0,0.0,88.0
-2,9300,9300,88.0,88.0,0.0,88.0
-2,9400,9400,88.0,88.0,0.0,88.0
-2,9500,9500,88.0,88.0,0.0,88.0
-2,9600,9600,88.0,88.0,0.0,88.0
-2,9700,9700,88.0,88.0,0.0,88.0
-2,9800,9800,88.0,88.0,0.0,88.0
-2,9900,9900,88.0,88.0,0.0,88.0
-2,10000,10000,88.0,88.0,0.0,88.0
-2,10100,10100,88.0,88.0,0.0,88.0
-2,10200,10200,88.0,88.0,0.0,88.0
-2,10300,10300,88.0,88.0,0.0,88.0
-2,10400,10400,88.0,88.0,0.0,88.0
-2,10500,10500,88.0,88.0,0.0,88.0
-2,10600,10600,128.0,128.0,0.0,128.0
-2,10700,10700,128.0,128.0,0.0,128.0
-2,10800,10800,128.0,128.0,0.0,128.0
-2,10900,10900,128.0,128.0,0.0,128.0
-2,11000,11000,128.0,128.0,0.0,128.0
-2,11100,11100,128.0,128.0,0.0,128.0
-2,11200,11200,104.0,104.0,0.0,104.0
-2,11300,11300,128.0,128.0,0.0,128.0
-2,11400,11400,152.0,152.0,0.0,152.0
-2,11500,11500,152.0,152.0,0.0,152.0
-2,11600,11600,152.0,152.0,0.0,152.0
-2,11700,11700,152.0,152.0,0.0,152.0
-2,11800,11800,152.0,152.0,0.0,152.0
-2,11900,11900,152.0,152.0,0.0,152.0
-2,12000,12000,152.0,152.0,0.0,152.0
-2,12100,12100,152.0,152.0,0.0,152.0
-2,12200,12200,152.0,152.0,0.0,152.0
-2,12300,12300,164.0,164.0,0.0,164.0
-2,12400,12400,152.0,152.0,0.0,152.0
-2,12500,12500,152.0,152.0,0.0,152.0
-2,12600,12600,152.0,152.0,0.0,152.0
-2,12700,12700,152.0,152.0,0.0,152.0
-2,12800,12800,152.0,152.0,0.0,152.0
-2,12900,12900,152.0,152.0,0.0,152.0
-2,13000,13000,152.0,152.0,0.0,152.0
-2,13100,13100,152.0,152.0,0.0,152.0
-2,13200,13200,152.0,152.0,0.0,152.0
-2,13300,13300,152.0,152.0,0.0,152.0
-2,13400,13400,152.0,152.0,0.0,152.0
-2,13500,13500,152.0,152.0,0.0,152.0
-2,13600,13600,152.0,152.0,0.0,152.0
-2,13700,13700,152.0,152.0,0.0,152.0
-2,13800,13800,152.0,152.0,0.0,152.0
-2,13900,13900,152.0,152.0,0.0,152.0
-2,14000,14000,152.0,152.0,0.0,152.0
-2,14100,14100,152.0,152.0,0.0,152.0
-2,14200,14200,152.0,152.0,0.0,152.0
-2,14300,14300,140.0,140.0,0.0,140.0
-2,14400,14400,152.0,152.0,0.0,152.0
-2,14500,14500,152.0,152.0,0.0,152.0
-2,14600,14600,164.0,164.0,0.0,164.0
-2,14700,14700,152.0,152.0,0.0,152.0
-2,14800,14800,152.0,152.0,0.0,152.0
-2,14900,14900,164.0,164.0,0.0,164.0
-2,15000,15000,152.0,152.0,0.0,152.0
-2,15100,15100,152.0,152.0,0.0,152.0
-2,15200,15200,152.0,152.0,0.0,152.0
-2,15300,15300,152.0,152.0,0.0,152.0
-2,15400,15400,152.0,152.0,0.0,152.0
-2,15500,15500,152.0,152.0,0.0,152.0
-2,15600,15600,152.0,152.0,0.0,152.0
-2,15700,15700,152.0,152.0,0.0,152.0
-2,15800,15800,152.0,152.0,0.0,152.0
-2,15900,15900,152.0,152.0,0.0,152.0
-2,16000,16000,152.0,152.0,0.0,152.0
-2,16100,16100,152.0,152.0,0.0,152.0
-2,16200,16200,152.0,152.0,0.0,152.0
-2,16300,16300,152.0,152.0,0.0,152.0
-2,16400,16400,152.0,152.0,0.0,152.0
-2,16500,16500,152.0,152.0,0.0,152.0
-2,16600,16600,152.0,152.0,0.0,152.0
-2,16700,16700,152.0,152.0,0.0,152.0
-2,16800,16800,152.0,152.0,0.0,152.0
-2,16900,16900,152.0,152.0,0.0,152.0
-2,17000,17000,152.0,152.0,0.0,152.0
-2,17100,17100,152.0,152.0,0.0,152.0
-2,17200,17200,152.0,152.0,0.0,152.0
-2,17300,17300,152.0,152.0,0.0,152.0
-2,17400,17400,152.0,152.0,0.0,152.0
-2,17500,17500,152.0,152.0,0.0,152.0
-2,17600,17600,152.0,152.0,0.0,152.0
-2,17700,17700,152.0,152.0,0.0,152.0
-2,17800,17800,152.0,152.0,0.0,152.0
-2,17900,17900,152.0,152.0,0.0,152.0
-2,18000,18000,152.0,152.0,0.0,152.0
-2,18100,18100,152.0,152.0,0.0,152.0
-2,18200,18200,152.0,152.0,0.0,152.0
-2,18300,18300,152.0,152.0,0.0,152.0
-2,18400,18400,152.0,152.0,0.0,152.0
-2,18500,18500,152.0,152.0,0.0,152.0
-2,18600,18600,152.0,152.0,0.0,152.0
-2,18700,18700,152.0,152.0,0.0,152.0
-2,18800,18800,152.0,152.0,0.0,152.0
-2,18900,18900,152.0,152.0,0.0,152.0
-2,19000,19000,152.0,152.0,0.0,152.0
-2,19100,19100,152.0,152.0,0.0,152.0
-2,19200,19200,152.0,152.0,0.0,152.0
-2,19300,19300,152.0,152.0,0.0,152.0
-2,19400,19400,152.0,152.0,0.0,152.0
-2,19500,19500,152.0,152.0,0.0,152.0
-2,19600,19600,152.0,152.0,0.0,152.0
-2,19700,19700,152.0,152.0,0.0,152.0
-2,19800,19800,152.0,152.0,0.0,152.0
-2,19900,19900,152.0,152.0,0.0,152.0
-2,20000,20000,152.0,152.0,0.0,152.0
-2,20100,20100,152.0,152.0,0.0,152.0
-2,20200,20200,152.0,152.0,0.0,152.0
-2,20300,20300,152.0,152.0,0.0,152.0
-2,20400,20400,152.0,152.0,0.0,152.0
-2,20500,20500,152.0,152.0,0.0,152.0
-2,20600,20600,152.0,152.0,0.0,152.0
-2,20700,20700,152.0,152.0,0.0,152.0
-2,20800,20800,152.0,152.0,0.0,152.0
-2,20900,20900,152.0,152.0,0.0,152.0
-2,21000,21000,152.0,152.0,0.0,152.0
-2,21100,21100,152.0,152.0,0.0,152.0
-2,21200,21200,152.0,152.0,0.0,152.0
-2,21300,21300,152.0,152.0,0.0,152.0
-2,21400,21400,152.0,152.0,0.0,152.0
-2,21500,21500,152.0,152.0,0.0,152.0
-2,21600,21600,152.0,152.0,0.0,152.0
-2,21700,21700,152.0,152.0,0.0,152.0
-2,21800,21800,152.0,152.0,0.0,152.0
-2,21900,21900,140.0,140.0,0.0,140.0
-2,22000,22000,152.0,152.0,0.0,152.0
-2,22100,22100,152.0,152.0,0.0,152.0
-2,22200,22200,152.0,152.0,0.0,152.0
-2,22300,22300,152.0,152.0,0.0,152.0
-2,22400,22400,152.0,152.0,0.0,152.0
-2,22500,22500,152.0,152.0,0.0,152.0
-2,22600,22600,152.0,152.0,0.0,152.0
-2,22700,22700,152.0,152.0,0.0,152.0
-2,22800,22800,140.0,140.0,0.0,140.0
-2,22900,22900,152.0,152.0,0.0,152.0
-2,23000,23000,152.0,152.0,0.0,152.0
-2,23100,23100,152.0,152.0,0.0,152.0
-2,23200,23200,152.0,152.0,0.0,152.0
-2,23300,23300,152.0,152.0,0.0,152.0
-2,23400,23400,152.0,152.0,0.0,152.0
-2,23500,23500,152.0,152.0,0.0,152.0
-2,23600,23600,152.0,152.0,0.0,152.0
-2,23700,23700,152.0,152.0,0.0,152.0
-2,23800,23800,152.0,152.0,0.0,152.0
-2,23900,23900,152.0,152.0,0.0,152.0
-2,24000,24000,152.0,152.0,0.0,152.0
-2,24100,24100,164.0,164.0,0.0,164.0
-2,24200,24200,152.0,152.0,0.0,152.0
-2,24300,24300,152.0,152.0,0.0,152.0
-2,24400,24400,152.0,152.0,0.0,152.0
-2,24500,24500,152.0,152.0,0.0,152.0
-2,24600,24600,152.0,152.0,0.0,152.0
-2,24700,24700,152.0,152.0,0.0,152.0
-2,24800,24800,152.0,152.0,0.0,152.0
-2,24900,24900,152.0,152.0,0.0,152.0
-2,25000,25000,152.0,152.0,0.0,152.0
-2,25100,25100,152.0,152.0,0.0,152.0
-2,25200,25200,152.0,152.0,0.0,152.0
-2,25300,25300,152.0,152.0,0.0,152.0
-2,25400,25400,152.0,152.0,0.0,152.0
-2,25500,25500,152.0,152.0,0.0,152.0
-2,25600,25600,152.0,152.0,0.0,152.0
-2,25700,25700,152.0,152.0,0.0,152.0
-2,25800,25800,152.0,152.0,0.0,152.0
-2,25900,25900,152.0,152.0,0.0,152.0
-2,26000,26000,152.0,152.0,0.0,152.0
-2,26100,26100,152.0,152.0,0.0,152.0
-2,26200,26200,152.0,152.0,0.0,152.0
-2,26300,26300,152.0,152.0,0.0,152.0
-2,26400,26400,152.0,152.0,0.0,152.0
-2,26500,26500,152.0,152.0,0.0,152.0
-2,26600,26600,152.0,152.0,0.0,152.0
-2,26700,26700,152.0,152.0,0.0,152.0
-2,26800,26800,152.0,152.0,0.0,152.0
-2,26900,26900,152.0,152.0,0.0,152.0
-2,27000,27000,152.0,152.0,0.0,152.0
-2,27100,27100,140.0,140.0,0.0,140.0
-2,27200,27200,140.0,140.0,0.0,140.0
-2,27300,27300,152.0,152.0,0.0,152.0
-2,27400,27400,152.0,152.0,0.0,152.0
-2,27500,27500,152.0,152.0,0.0,152.0
-2,27600,27600,152.0,152.0,0.0,152.0
-2,27700,27700,152.0,152.0,0.0,152.0
-2,27800,27800,152.0,152.0,0.0,152.0
-2,27900,27900,152.0,152.0,0.0,152.0
-2,28000,28000,152.0,152.0,0.0,152.0
-2,28100,28100,152.0,152.0,0.0,152.0
-2,28200,28200,152.0,152.0,0.0,152.0
-2,28300,28300,152.0,152.0,0.0,152.0
-2,28400,28400,152.0,152.0,0.0,152.0
-2,28500,28500,152.0,152.0,0.0,152.0
-2,28600,28600,152.0,152.0,0.0,152.0
-2,28700,28700,152.0,152.0,0.0,152.0
-2,28800,28800,152.0,152.0,0.0,152.0
-2,28900,28900,152.0,152.0,0.0,152.0
-2,29000,29000,152.0,152.0,0.0,152.0
-2,29100,29100,140.0,140.0,0.0,140.0
-2,29200,29200,152.0,152.0,0.0,152.0
-2,29300,29300,152.0,152.0,0.0,152.0
-2,29400,29400,152.0,152.0,0.0,152.0
-2,29500,29500,152.0,152.0,0.0,152.0
-2,29600,29600,152.0,152.0,0.0,152.0
-2,29700,29700,152.0,152.0,0.0,152.0
-2,29800,29800,152.0,152.0,0.0,152.0
-2,29900,29900,152.0,152.0,0.0,152.0
-2,30000,30000,152.0,152.0,0.0,152.0
-2,30100,30100,152.0,152.0,0.0,152.0
-2,30200,30200,152.0,152.0,0.0,152.0
-2,30300,30300,152.0,152.0,0.0,152.0
-2,30400,30400,152.0,152.0,0.0,152.0
-2,30500,30500,152.0,152.0,0.0,152.0
-2,30600,30600,152.0,152.0,0.0,152.0
-2,30700,30700,152.0,152.0,0.0,152.0
-2,30800,30800,152.0,152.0,0.0,152.0
-2,30900,30900,152.0,152.0,0.0,152.0
-2,31000,31000,152.0,152.0,0.0,152.0
-2,31100,31100,152.0,152.0,0.0,152.0
-2,31200,31200,152.0,152.0,0.0,152.0
-2,31300,31300,152.0,152.0,0.0,152.0
-2,31400,31400,140.0,140.0,0.0,140.0
-2,31500,31500,152.0,152.0,0.0,152.0
-2,31600,31600,152.0,152.0,0.0,152.0
-2,31700,31700,152.0,152.0,0.0,152.0
-2,31800,31800,152.0,152.0,0.0,152.0
-2,31900,31900,152.0,152.0,0.0,152.0
-2,32000,32000,152.0,152.0,0.0,152.0
-2,32100,32100,152.0,152.0,0.0,152.0
-2,32200,32200,152.0,152.0,0.0,152.0
-2,32300,32300,152.0,152.0,0.0,152.0
-2,32400,32400,152.0,152.0,0.0,152.0
-2,32500,32500,152.0,152.0,0.0,152.0
-2,32600,32600,152.0,152.0,0.0,152.0
-2,32700,32700,152.0,152.0,0.0,152.0
-2,32800,32800,152.0,152.0,0.0,152.0
-2,32900,32900,152.0,152.0,0.0,152.0
-2,33000,33000,152.0,152.0,0.0,152.0
-2,33100,33100,152.0,152.0,0.0,152.0
-2,33200,33200,152.0,152.0,0.0,152.0
-2,33300,33300,152.0,152.0,0.0,152.0
-2,33400,33400,152.0,152.0,0.0,152.0
-2,33500,33500,152.0,152.0,0.0,152.0
-2,33600,33600,152.0,152.0,0.0,152.0
-2,33700,33700,152.0,152.0,0.0,152.0
-2,33800,33800,152.0,152.0,0.0,152.0
-2,33900,33900,152.0,152.0,0.0,152.0
-2,34000,34000,152.0,152.0,0.0,152.0
-2,34100,34100,152.0,152.0,0.0,152.0
-2,34200,34200,152.0,152.0,0.0,152.0
-2,34300,34300,152.0,152.0,0.0,152.0
-2,34400,34400,152.0,152.0,0.0,152.0
-2,34500,34500,152.0,152.0,0.0,152.0
-2,34600,34600,152.0,152.0,0.0,152.0
-2,34700,34700,152.0,152.0,0.0,152.0
-2,34800,34800,152.0,152.0,0.0,152.0
-2,34900,34900,152.0,152.0,0.0,152.0
-2,35000,35000,164.0,164.0,0.0,164.0
-2,35100,35100,140.0,140.0,0.0,140.0
-2,35200,35200,152.0,152.0,0.0,152.0
-2,35300,35300,152.0,152.0,0.0,152.0
-2,35400,35400,152.0,152.0,0.0,152.0
-2,35500,35500,152.0,152.0,0.0,152.0
-2,35600,35600,152.0,152.0,0.0,152.0
-2,35700,35700,192.0,192.0,0.0,192.0
-2,35800,35800,192.0,192.0,0.0,192.0
-2,35900,35900,192.0,192.0,0.0,192.0
-2,36000,36000,192.0,192.0,0.0,192.0
-2,36100,36100,192.0,192.0,0.0,192.0
-2,36200,36200,192.0,192.0,0.0,192.0
-2,36300,36300,192.0,192.0,0.0,192.0
-2,36400,36400,192.0,192.0,0.0,192.0
-2,36500,36500,192.0,192.0,0.0,192.0
-2,36600,36600,192.0,192.0,0.0,192.0
-2,36700,36700,192.0,192.0,0.0,192.0
-2,36800,36800,192.0,192.0,0.0,192.0
-2,36900,36900,192.0,192.0,0.0,192.0
-2,37000,37000,192.0,192.0,0.0,192.0
-2,37100,37100,192.0,192.0,0.0,192.0
-2,37200,37200,192.0,192.0,0.0,192.0
-2,37300,37300,192.0,192.0,0.0,192.0
-2,37400,37400,192.0,192.0,0.0,192.0
-2,37500,37500,192.0,192.0,0.0,192.0
-2,37600,37600,192.0,192.0,0.0,192.0
-2,37700,37700,192.0,192.0,0.0,192.0
-2,37800,37800,192.0,192.0,0.0,192.0
-2,37900,37900,192.0,192.0,0.0,192.0
-2,38000,38000,192.0,192.0,0.0,192.0
-2,38100,38100,192.0,192.0,0.0,192.0
-2,38200,38200,192.0,192.0,0.0,192.0
-2,38300,38300,192.0,192.0,0.0,192.0
-2,38400,38400,224.0,224.0,0.0,224.0
-2,38500,38500,224.0,224.0,0.0,224.0
-2,38600,38600,224.0,224.0,0.0,224.0
-2,38700,38700,224.0,224.0,0.0,224.0
-2,38800,38800,224.0,224.0,0.0,224.0
-2,38900,38900,272.0,272.0,0.0,272.0
-2,39000,39000,272.0,272.0,0.0,272.0
-2,39100,39100,272.0,272.0,0.0,272.0
-2,39200,39200,272.0,272.0,0.0,272.0
-2,39300,39300,272.0,272.0,0.0,272.0
-2,39400,39400,272.0,272.0,0.0,272.0
-2,39500,39500,272.0,272.0,0.0,272.0
-2,39600,39600,272.0,272.0,0.0,272.0
-2,39700,39700,272.0,272.0,0.0,272.0
-2,39800,39800,272.0,272.0,0.0,272.0
-2,39900,39900,272.0,272.0,0.0,272.0
-2,40000,40000,272.0,272.0,0.0,272.0
-2,40100,40100,272.0,272.0,0.0,272.0
-2,40200,40200,272.0,272.0,0.0,272.0
-2,40300,40300,272.0,272.0,0.0,272.0
-2,40400,40400,272.0,272.0,0.0,272.0
-2,40500,40500,272.0,272.0,0.0,272.0
-2,40600,40600,272.0,272.0,0.0,272.0
-2,40700,40700,272.0,272.0,0.0,272.0
-2,40800,40800,272.0,272.0,0.0,272.0
-2,40900,40900,272.0,272.0,0.0,272.0
-2,41000,41000,272.0,272.0,0.0,272.0
-2,41100,41100,272.0,272.0,0.0,272.0
-2,41200,41200,272.0,272.0,0.0,272.0
-2,41300,41300,272.0,272.0,0.0,272.0
-2,41400,41400,272.0,272.0,0.0,272.0
-2,41500,41500,272.0,272.0,0.0,272.0
-2,41600,41600,272.0,272.0,0.0,272.0
-2,41700,41700,272.0,272.0,0.0,272.0
-2,41800,41800,272.0,272.0,0.0,272.0
-2,41900,41900,272.0,272.0,0.0,272.0
-2,42000,42000,272.0,272.0,0.0,272.0
-2,42100,42100,272.0,272.0,0.0,272.0
-2,42200,42200,320.0,320.0,0.0,320.0
-2,42300,42300,320.0,320.0,0.0,320.0
-2,42400,42400,328.0,328.0,0.0,328.0
-2,42500,42500,320.0,320.0,0.0,320.0
-2,42600,42600,320.0,320.0,0.0,320.0
-2,42700,42700,320.0,320.0,0.0,320.0
-2,42800,42800,328.0,328.0,0.0,328.0
-2,42900,42900,320.0,320.0,0.0,320.0
-2,43000,43000,320.0,320.0,0.0,320.0
-2,43100,43100,320.0,320.0,0.0,320.0
-2,43200,43200,320.0,320.0,0.0,320.0
-2,43300,43300,320.0,320.0,0.0,320.0
-2,43400,43400,320.0,320.0,0.0,320.0
-2,43500,43500,320.0,320.0,0.0,320.0
-2,43600,43600,320.0,320.0,0.0,320.0
-2,43700,43700,320.0,320.0,0.0,320.0
-2,43800,43800,320.0,320.0,0.0,320.0
-2,43900,43900,320.0,320.0,0.0,320.0
-2,44000,44000,320.0,320.0,0.0,320.0
-2,44100,44100,320.0,320.0,0.0,320.0
-2,44200,44200,320.0,320.0,0.0,320.0
-2,44300,44300,320.0,320.0,0.0,320.0
-2,44400,44400,320.0,320.0,0.0,320.0
-2,44500,44500,320.0,320.0,0.0,320.0
-2,44600,44600,320.0,320.0,0.0,320.0
-2,44700,44700,320.0,320.0,0.0,320.0
-2,44800,44800,320.0,320.0,0.0,320.0
-2,44900,44900,320.0,320.0,0.0,320.0
-2,45000,45000,320.0,320.0,0.0,320.0
-2,45100,45100,320.0,320.0,0.0,320.0
-2,45200,45200,320.0,320.0,0.0,320.0
-2,45300,45300,320.0,320.0,0.0,320.0
-2,45400,45400,320.0,320.0,0.0,320.0
-2,45500,45500,320.0,320.0,0.0,320.0
-2,45600,45600,320.0,320.0,0.0,320.0
-2,45700,45700,320.0,320.0,0.0,320.0
-2,45800,45800,352.0,352.0,0.0,352.0
-2,45900,45900,352.0,352.0,0.0,352.0
-2,46000,46000,328.0,328.0,0.0,328.0
-2,46100,46100,352.0,352.0,0.0,352.0
-2,46200,46200,352.0,352.0,0.0,352.0
-2,46300,46300,352.0,352.0,0.0,352.0
-2,46400,46400,352.0,352.0,0.0,352.0
-2,46500,46500,352.0,352.0,0.0,352.0
-2,46600,46600,352.0,352.0,0.0,352.0
-2,46700,46700,352.0,352.0,0.0,352.0
-2,46800,46800,352.0,352.0,0.0,352.0
-2,46900,46900,352.0,352.0,0.0,352.0
-2,47000,47000,352.0,352.0,0.0,352.0
-2,47100,47100,384.0,384.0,0.0,384.0
-2,47200,47200,384.0,384.0,0.0,384.0
-2,47300,47300,384.0,384.0,0.0,384.0
-2,47400,47400,384.0,384.0,0.0,384.0
-2,47500,47500,384.0,384.0,0.0,384.0
-2,47600,47600,384.0,384.0,0.0,384.0
-2,47700,47700,384.0,384.0,0.0,384.0
-2,47800,47800,384.0,384.0,0.0,384.0
-2,47900,47900,384.0,384.0,0.0,384.0
-2,48000,48000,384.0,384.0,0.0,384.0
-2,48100,48100,384.0,384.0,0.0,384.0
-2,48200,48200,384.0,384.0,0.0,384.0
-2,48300,48300,384.0,384.0,0.0,384.0
-2,48400,48400,384.0,384.0,0.0,384.0
-2,48500,48500,384.0,384.0,0.0,384.0
-2,48600,48600,384.0,384.0,0.0,384.0
-2,48700,48700,384.0,384.0,0.0,384.0
-2,48800,48800,384.0,384.0,0.0,384.0
-2,48900,48900,384.0,384.0,0.0,384.0
-2,49000,49000,384.0,384.0,0.0,384.0
-2,49100,49100,384.0,384.0,0.0,384.0
-2,49200,49200,384.0,384.0,0.0,384.0
-2,49300,49300,384.0,384.0,0.0,384.0
-2,49400,49400,344.0,344.0,0.0,344.0
-2,49500,49500,384.0,384.0,0.0,384.0
-2,49600,49600,384.0,384.0,0.0,384.0
-2,49700,49700,384.0,384.0,0.0,384.0
-2,49800,49800,384.0,384.0,0.0,384.0
-2,49900,49900,384.0,384.0,0.0,384.0
-2,50000,50000,384.0,384.0,0.0,384.0
-2,50100,50100,384.0,384.0,0.0,384.0
-2,50200,50200,384.0,384.0,0.0,384.0
-2,50300,50300,384.0,384.0,0.0,384.0
-2,50400,50400,384.0,384.0,0.0,384.0
-2,50500,50500,384.0,384.0,0.0,384.0
-2,50600,50600,384.0,384.0,0.0,384.0
-2,50700,50700,384.0,384.0,0.0,384.0
-2,50800,50800,384.0,384.0,0.0,384.0
-2,50900,50900,384.0,384.0,0.0,384.0
-2,51000,51000,384.0,384.0,0.0,384.0
-2,51100,51100,384.0,384.0,0.0,384.0
-2,51200,51200,384.0,384.0,0.0,384.0
-2,51300,51300,384.0,384.0,0.0,384.0
-2,51400,51400,384.0,384.0,0.0,384.0
-2,51500,51500,384.0,384.0,0.0,384.0
-2,51600,51600,384.0,384.0,0.0,384.0
-2,51700,51700,384.0,384.0,0.0,384.0
-2,51800,51800,424.0,424.0,0.0,424.0
-2,51900,51900,384.0,384.0,0.0,384.0
-2,52000,52000,384.0,384.0,0.0,384.0
-2,52100,52100,384.0,384.0,0.0,384.0
-2,52200,52200,384.0,384.0,0.0,384.0
-2,52300,52300,384.0,384.0,0.0,384.0
-2,52400,52400,384.0,384.0,0.0,384.0
-2,52500,52500,384.0,384.0,0.0,384.0
-2,52600,52600,384.0,384.0,0.0,384.0
-2,52700,52700,384.0,384.0,0.0,384.0
-2,52800,52800,384.0,384.0,0.0,384.0
-2,52900,52900,384.0,384.0,0.0,384.0
-2,53000,53000,384.0,384.0,0.0,384.0
-2,53100,53100,384.0,384.0,0.0,384.0
-2,53200,53200,384.0,384.0,0.0,384.0
-2,53300,53300,384.0,384.0,0.0,384.0
-2,53400,53400,384.0,384.0,0.0,384.0
-2,53500,53500,384.0,384.0,0.0,384.0
-2,53600,53600,448.0,448.0,0.0,448.0
-2,53700,53700,432.0,432.0,0.0,432.0
-2,53800,53800,432.0,432.0,0.0,432.0
-2,53900,53900,432.0,432.0,0.0,432.0
-2,54000,54000,432.0,432.0,0.0,432.0
-2,54100,54100,432.0,432.0,0.0,432.0
-2,54200,54200,432.0,432.0,0.0,432.0
-2,54300,54300,432.0,432.0,0.0,432.0
-2,54400,54400,432.0,432.0,0.0,432.0
-2,54500,54500,432.0,432.0,0.0,432.0
-2,54600,54600,432.0,432.0,0.0,432.0
-2,54700,54700,432.0,432.0,0.0,432.0
-2,54800,54800,432.0,432.0,0.0,432.0
-2,54900,54900,432.0,432.0,0.0,432.0
-2,55000,55000,432.0,432.0,0.0,432.0
-2,55100,55100,432.0,432.0,0.0,432.0
-2,55200,55200,432.0,432.0,0.0,432.0
-2,55300,55300,432.0,432.0,0.0,432.0
-2,55400,55400,432.0,432.0,0.0,432.0
-2,55500,55500,432.0,432.0,0.0,432.0
-2,55600,55600,432.0,432.0,0.0,432.0
