day,timestamp,product,side,price,quantity,source
-2,69000,TOMATOES,BUY,5005,5,MARKET_TRADE
-2,71500,TOMATOES,BUY,5013,5,AGGRESSIVE
-2,73400,TOMATOES,SELL,5022,4,MARKET_TRADE
-2,84300,EMERALDS,BUY,9992,6,MARKET_TRADE
-2,88800,TOMATOES,BUY,5019,4,AGGRESSIVE
-2,91000,EMERALDS,SELL,10008,3,MARKET_TRADE
-2,92800,EMERALDS,BUY,9992,6,MARKET_TRADE
-2,93000,TOMATOES,BUY,5011,3,MARKET_TRADE
-2,93300,TOMATOES,BUY,5010,3,MARKET_TRADE
-2,97100,TOMATOES,SELL,5016,3,AGGRESSIVE
-2,98800,TOMATOES,SELL,5024,3,MARKET_TRADE
-2,99600,TOMATOES,SELL,5024,3,MARKET_TRADE
-2,103000,TOMATOES,BUY,5013,3,MARKET_TRADE
-2,104300,EMERALDS,SELL,10008,6,MARKET_TRADE
-2,104600,TOMATOES,BUY,5012,3,MARKET_TRADE
-2,111900,EMERALDS,BUY,9992,6,MARKET_TRADE
-2,114400,TOMATOES,BUY,5014,2,MARKET_TRADE
-2,115300,TOMATOES,BUY,5013,3,MARKET_TRADE
-2,115500,TOMATOES,SELL,5025,3,MARKET_TRADE
-2,116300,TOMATOES,SELL,5018,6,AGGRESSIVE
-2,119100,TOMATOES,SELL,5024,3,MARKET_TRADE
-2,120700,TOMATOES,SELL,5024,2,MARKET_TRADE
-2,120700,EMERALDS,BUY,9992,6,MARKET_TRADE
-2,121200,TOMATOES,BUY,5016,8,AGGRESSIVE
-2,121200,TOMATOES,BUY,5011,5,MARKET_TRADE
-2,121800,TOMATOES,SELL,5027,4,MARKET_TRADE
-2,122400,TOMATOES,SELL,5029,4,MARKET_TRADE
-2,123000,EMERALDS,BUY,9992,6,MARKET_TRADE
-2,125300,TOMATOES,BUY,5012,3,MARKET_TRADE
-2,125900,EMERALDS,BUY,9992,4,MARKET_TRADE
-2,127200,EMERALDS,SELL,10008,6,MARKET_TRADE
-2,127400,TOMATOES,BUY,5011,2,MARKET_TRADE
-2,129700,EMERALDS,BUY,9992,3,MARKET_TRADE
-2,131400,TOMATOES,SELL,5020,2,MARKET_TRADE
-2,131900,TOMATOES,SELL,5019,2,MARKET_TRADE
-2,132600,EMERALDS,SELL,10008,5,MARKET_TRADE
-2,133800,TOMATOES,SELL,5016,2,MARKET_TRADE
-2,135400,TOMATOES,BUY,5008,6,AGGRESSIVE
-2,137000,TOMATOES,BUY,5003,3,MARKET_TRADE
-2,139800,TOMATOES,SELL,5014,3,MARKET_TRADE
-2,140400,EMERALDS,SELL,10008,6,MARKET_TRADE
-2,140600,EMERALDS,BUY,9992,5,MARKET_TRADE
-2,140800,TOMATOES,SELL,5006,8,AGGRESSIVE
-2,140900,TOMATOES,BUY,5003,9,AGGRESSIVE
-2,143800,EMERALDS,SELL,10008,5,MARKET_TRADE
-2,147200,TOMATOES,SELL,5009,4,MARKET_TRADE
-2,147600,TOMATOES,SELL,5008,4,MARKET_TRADE
-2,149200,EMERALDS,BUY,9992,6,MARKET_TRADE
-2,153300,TOMATOES,BUY,4996,3,MARKET_TRADE
-2,156400,EMERALDS,BUY,9992,6,MARKET_TRADE
-2,157200,TOMATOES,SELL,5007,3,MARKET_TRADE
-2,158700,TOMATOES,BUY,4991,2,MARKET_TRADE
-2,159600,EMERALDS,BUY,9992,6,MARKET_TRADE
-2,159700,EMERALDS,SELL,10008,6,MARKET_TRADE
-2,159900,EMERALDS,SELL,10008,6,MARKET_TRADE
-2,164000,EMERALDS,BUY,9992,3,MARKET_TRADE
-2,164200,TOMATOES,BUY,4988,4,MARKET_TRADE
-2,165500,TOMATOES,BUY,4991,3,MARKET_TRADE
-2,165700,TOMATOES,BUY,4990,3,MARKET_TRADE
-2,166000,TOMATOES,SELL,4997,6,AGGRESSIVE
-2,167200,TOMATOES,BUY,4992,2,MARKET_TRADE
-2,168900,TOMATOES,SELL,5006,2,MARKET_TRADE
-2,174400,TOMATOES,BUY,4991,3,MARKET_TRADE
-2,175800,TOMATOES,SELL,5001,5,MARKET_TRADE
-2,177100,TOMATOES,BUY,4988,3,MARKET_TRADE
-2,178600,EMERALDS,BUY,9992,5,MARKET_TRADE
-2,179200,TOMATOES,SELL,5000,2,MARKET_TRADE
-2,179400,TOMATOES,SELL,5000,2,MARKET_TRADE
-2,182800,TOMATOES,SELL,5001,3,MARKET_TRADE
-2,183100,TOMATOES,BUY,4986,2,MARKET_TRADE
-2,183700,TOMATOES,BUY,4986,3,MARKET_TRADE
-2,183900,TOMATOES,SELL,5000,2,MARKET_TRADE
-2,185200,TOMATOES,BUY,4985,3,MARKET_TRADE
-2,187600,TOMATOES,BUY,4989,4,MARKET_TRADE
-2,188000,TOMATOES,SELL,5002,3,MARKET_TRADE
-2,191400,TOMATOES,SELL,5003,5,MARKET_TRADE
-2,192400,TOMATOES,BUY,4991,4,MARKET_TRADE
-2,192900,EMERALDS,SELL,10008,6,MARKET_TRADE
-2,193400,TOMATOES,SELL,5005,2,MARKET_TRADE
-2,193500,TOMATOES,BUY,4991,3,MARKET_TRADE
-2,193700,EMERALDS,BUY,9992,5,MARKET_TRADE
-2,194100,EMERALDS,BUY,9992,5,MARKET_TRADE
-2,197100,TOMATOES,BUY,4991,3,MARKET_TRADE
-2,198300,TOMATOES,SELL,5000,12,AGGRESSIVE
-2,198400,TOMATOES,BUY,5000,2,AGGRESSIVE
-2,202400,TOMATOES,BUY,4993,4,MARKET_TRADE
-2,203900,TOMATOES,SELL,5007,4,MARKET_TRADE
-2,204100,TOMATOES,SELL,5007,3,MARKET_TRADE
-2,206700,TOMATOES,BUY,5002,5,AGGRESSIVE
-2,207600,EMERALDS,SELL,10008,3,MARKET_TRADE
-2,209300,TOMATOES,BUY,4996,3,MARKET_TRADE
-2,209600,TOMATOES,BUY,4995,2,MARKET_TRADE
-2,209900,EMERALDS,BUY,9992,6,MARKET_TRADE
-2,210200,TOMATOES,BUY,4995,2,MARKET_TRADE
-2,211800,TOMATOES,SELL,5009,2,MARKET_TRADE
-2,211900,TOMATOES,BUY,4996,3,MARKET_TRADE
-2,211900,EMERALDS,BUY,9992,6,MARKET_TRADE
-2,212100,TOMATOES,SELL,5001,2,AGGRESSIVE
-2,215200,EMERALDS,BUY,9992,6,MARKET_TRADE
-2,217300,EMERALDS,BUY,9992,3,MARKET_TRADE
-2,217700,TOMATOES,SELL,5005,3,MARKET_TRADE
-2,218700,TOMATOES,BUY,4991,4,MARKET_TRADE
-2,222700,TOMATOES,SELL,4998,4,AGGRESSIVE
-2,225900,TOMATOES,SELL,5006,3,MARKET_TRADE
-2,232400,EMERALDS,BUY,9992,5,MARKET_TRADE
-2,233400,TOMATOES,SELL,5004,2,MARKET_TRADE
-2,233500,TOMATOES,BUY,4990,2,MARKET_TRADE
-2,233700,TOMATOES,BUY,4990,4,MARKET_TRADE
-2,234700,TOMATOES,SELL,4997,2,AGGRESSIVE
-2,235100,TOMATOES,BUY,4991,4,MARKET_TRADE
-2,236900,EMERALDS,BUY,9992,6,MARKET_TRADE
-2,243000,TOMATOES,BUY,4988,3,MARKET_TRADE
-2,243100,TOMATOES,SELL,4994,2,AGGRESSIVE
-2,244200,EMERALDS,BUY,9992,3,MARKET_TRADE
-2,245500,TOMATOES,SELL,5002,5,MARKET_TRADE
-2,247400,TOMATOES,BUY,4991,4,MARKET_TRADE
-2,250200,TOMATOES,BUY,4992,3,MARKET_TRADE
-2,255300,EMERALDS,BUY,9992,6,MARKET_TRADE
-2,255800,TOMATOES,SELL,4997,3,AGGRESSIVE
-2,257600,TOMATOES,BUY,4989,2,MARKET_TRADE
-2,258100,TOMATOES,SELL,5002,3,MARKET_TRADE
-2,258200,TOMATOES,SELL,5002,4,MARKET_TRADE
-2,259000,TOMATOES,SELL,5001,3,MARKET_TRADE
-2,259700,TOMATOES,BUY,4988,2,MARKET_TRADE
-2,259900,TOMATOES,SELL,5002,3,MARKET_TRADE
-2,260200,TOMATOES,BUY,4989,3,MARKET_TRADE
-2,260800,TOMATOES,BUY,4989,3,MARKET_TRADE
-2,261400,EMERALDS,SELL,10008,3,MARKET_TRADE
-2,263300,EMERALDS,BUY,9992,3,MARKET_TRADE
-2,263400,TOMATOES,SELL,5004,2,MARKET_TRADE
-2,263500,TOMATOES,BUY,4991,3,MARKET_TRADE
-2,264200,EMERALDS,BUY,9992,3,MARKET_TRADE
-2,270900,TOMATOES,SELL,5000,10,AGGRESSIVE
-2,271100,EMERALDS,SELL,10008,3,MARKET_TRADE
-2,271900,TOMATOES,BUY,5001,3,AGGRESSIVE
-2,272600,TOMATOES,SELL,5008,3,MARKET_TRADE
-2,273100,EMERALDS,BUY,9992,6,MARKET_TRADE
-2,274200,TOMATOES,SELL,5012,2,MARKET_TRADE
-2,276900,TOMATOES,BUY,4998,4,MARKET_TRADE
-2,278500,EMERALDS,SELL,10008,5,MARKET_TRADE
-2,283400,TOMATOES,BUY,5001,5,MARKET_TRADE
-2,286300,TOMATOES,BUY,5002,2,MARKET_TRADE
-2,289600,TOMATOES,BUY,4995,3,MARKET_TRADE
-2,289600,EMERALDS,SELL,10008,4,MARKET_TRADE
-2,292200,TOMATOES,SELL,5008,4,MARKET_TRADE
-2,298300,TOMATOES,SELL,5008,3,MARKET_TRADE
-2,298800,EMERALDS,SELL,10008,5,MARKET_TRADE
-2,302300,EMERALDS,SELL,10008,5,MARKET_TRADE
-2,305800,EMERALDS,SELL,10008,6,MARKET_TRADE
-2,307300,TOMATOES,BUY,4998,3,MARKET_TRADE
-2,307700,EMERALDS,SELL,10008,4,MARKET_TRADE
-2,308300,EMERALDS,BUY,9992,5,MARKET_TRADE
-2,308400,EMERALDS,SELL,10008,6,MARKET_TRADE
-2,308500,EMERALDS,BUY,9992,4,MARKET_TRADE
-2,311300,TOMATOES,BUY,4996,3,MARKET_TRADE
-2,311600,TOMATOES,BUY,4996,2,MARKET_TRADE
-2,313700,TOMATOES,SELL,5009,4,MARKET_TRADE
-2,316800,TOMATOES,SELL,5010,3,MARKET_TRADE
-2,322400,TOMATOES,SELL,5013,3,MARKET_TRADE
-2,322500,TOMATOES,BUY,4999,3,MARKET_TRADE
-2,324200,EMERALDS,BUY,9992,4,MARKET_TRADE
-2,324400,EMERALDS,SELL,10008,4,MARKET_TRADE
-2,324600,EMERALDS,SELL,10008,6,MARKET_TRADE
-2,325400,EMERALDS,BUY,9992,4,MARKET_TRADE
-2,330500,TOMATOES,BUY,5006,3,MARKET_TRADE
-2,331600,EMERALDS,BUY,9992,6,MARKET_TRADE
-2,332500,TOMATOES,BUY,5007,4,MARKET_TRADE
-2,332500,EMERALDS,BUY,9992,4,MARKET_TRADE
-2,332600,TOMATOES,SELL,5020,4,MARKET_TRADE
-2,334400,TOMATOES,SELL,5021,3,MARKET_TRADE
-2,335100,TOMATOES,SELL,5021,3,MARKET_TRADE
-2,335500,EMERALDS,SELL,10008,4,MARKET_TRADE
-2,335600,TOMATOES,BUY,5013,6,AGGRESSIVE
-2,337000,TOMATOES,SELL,5023,3,MARKET_TRADE
-2,340000,TOMATOES,BUY,5008,4,MARKET_TRADE
-2,342000,TOMATOES,BUY,5005,2,MARKET_TRADE
-2,342700,TOMATOES,SELL,5011,2,AGGRESSIVE
-2,345300,EMERALDS,BUY,9992,5,MARKET_TRADE
-2,345400,TOMATOES,SELL,5020,4,MARKET_TRADE
-2,349400,TOMATOES,BUY,5007,3,MARKET_TRADE
-2,350400,EMERALDS,BUY,9992,3,MARKET_TRADE
-2,351100,TOMATOES,BUY,5008,4,MARKET_TRADE
-2,355700,TOMATOES,SELL,5018,8,AGGRESSIVE
-2,355700,EMERALDS,BUY,9992,6,MARKET_TRADE
-2,356100,TOMATOES,SELL,5024,2,MARKET_TRADE
-2,357700,TOMATOES,BUY,5010,5,MARKET_TRADE
-2,359800,TOMATOES,BUY,5010,4,MARKET_TRADE
-2,363300,EMERALDS,SELL,10008,6,MARKET_TRADE
-2,366500,TOMATOES,SELL,5014,3,AGGRESSIVE
-2,367500,TOMATOES,BUY,5010,4,MARKET_TRADE
-2,368300,TOMATOES,SELL,5014,2,AGGRESSIVE
-2,368900,TOMATOES,BUY,5008,3,MARKET_TRADE
-2,369900,TOMATOES,SELL,5013,4,AGGRESSIVE
-2,370300,TOMATOES,SELL,5020,4,MARKET_TRADE
-2,372000,TOMATOES,BUY,5008,2,MARKET_TRADE
-2,376600,EMERALDS,SELL,10008,5,MARKET_TRADE
-2,376700,TOMATOES,BUY,5009,2,MARKET_TRADE
-2,380500,TOMATOES,BUY,5008,2,MARKET_TRADE
-2,382300,TOMATOES,BUY,5011,3,MARKET_TRADE
-2,382700,TOMATOES,SELL,5018,8,AGGRESSIVE
-2,382700,TOMATOES,SELL,5024,4,MARKET_TRADE
-2,384000,TOMATOES,SELL,5024,3,MARKET_TRADE
-2,386800,TOMATOES,SELL,5021,3,MARKET_TRADE
-2,389700,TOMATOES,BUY,5015,2,AGGRESSIVE
-2,389900,TOMATOES,BUY,5012,9,AGGRESSIVE
-2,390300,TOMATOES,SELL,5018,4,MARKET_TRADE
-2,392600,EMERALDS,BUY,9992,6,MARKET_TRADE
-2,394300,TOMATOES,SELL,5016,3,MARKET_TRADE
-2,396600,EMERALDS,BUY,9992,6,MARKET_TRADE
-2,397600,TOMATOES,BUY,5004,12,AGGRESSIVE
-2,397900,TOMATOES,SELL,5012,2,MARKET_TRADE
-2,398100,TOMATOES,SELL,5008,9,AGGRESSIVE
-2,398700,EMERALDS,SELL,10008,6,MARKET_TRADE
-2,402300,EMERALDS,SELL,10008,6,MARKET_TRADE
-2,403300,TOMATOES,BUY,5002,6,AGGRESSIVE
-2,404400,TOMATOES,SELL,5012,3,MARKET_TRADE
-2,404800,EMERALDS,SELL,10008,5,MARKET_TRADE
-2,408800,EMERALDS,SELL,10008,6,MARKET_TRADE
-2,411200,TOMATOES,SELL,5015,2,MARKET_TRADE
-2,412100,TOMATOES,BUY,5006,10,AGGRESSIVE
-2,413000,EMERALDS,SELL,10008,4,MARKET_TRADE
-2,413600,EMERALDS,BUY,9992,6,MARKET_TRADE
-2,414000,EMERALDS,BUY,9992,6,MARKET_TRADE
-2,415600,TOMATOES,SELL,5005,5,AGGRESSIVE
-2,415800,TOMATOES,SELL,5011,4,MARKET_TRADE
-2,419700,EMERALDS,BUY,9992,4,MARKET_TRADE
-2,420800,EMERALDS,BUY,9992,6,MARKET_TRADE
-2,422300,TOMATOES,SELL,5020,4,MARKET_TRADE
-2,424000,TOMATOES,BUY,5009,6,AGGRESSIVE
-2,426300,TOMATOES,BUY,5004,2,MARKET_TRADE
-2,427500,TOMATOES,SELL,5014,4,MARKET_TRADE
-2,428600,TOMATOES,SELL,5016,4,MARKET_TRADE
-2,429100,EMERALDS,SELL,10008,6,MARKET_TRADE
-2,429500,TOMATOES,BUY,5003,3,MARKET_TRADE
-2,431000,TOMATOES,SELL,5014,3,MARKET_TRADE
-2,431500,TOMATOES,SELL,5015,2,MARKET_TRADE
-2,431900,TOMATOES,BUY,5001,4,MARKET_TRADE
-2,432700,TOMATOES,BUY,5000,3,MARKET_TRADE
-2,432900,TOMATOES,SELL,5014,4,MARKET_TRADE
-2,434900,TOMATOES,BUY,5003,3,MARKET_TRADE
-2,435100,TOMATOES,SELL,5016,4,MARKET_TRADE
-2,436600,EMERALDS,SELL,10008,4,MARKET_TRADE
-2,437300,TOMATOES,BUY,5002,4,MARKET_TRADE
-2,441400,TOMATOES,BUY,5004,12,AGGRESSIVE
-2,441900,TOMATOES,SELL,5006,12,AGGRESSIVE
-2,442000,TOMATOES,BUY,4998,2,MARKET_TRADE
-2,443900,TOMATOES,SELL,5011,2,MARKET_TRADE
-2,445800,TOMATOES,BUY,4999,4,MARKET_TRADE
-2,450300,TOMATOES,BUY,4998,3,MARKET_TRADE
-2,452300,TOMATOES,BUY,4997,2,MARKET_TRADE
-2,452400,TOMATOES,SELL,5011,4,MARKET_TRADE
-2,453100,TOMATOES,BUY,4998,3,MARKET_TRADE
-2,454700,TOMATOES,SELL,5006,5,AGGRESSIVE
-2,456000,EMERALDS,SELL,10008,6,MARKET_TRADE
-2,457800,EMERALDS,BUY,9992,6,MARKET_TRADE
-2,459000,TOMATOES,SELL,5007,3,MARKET_TRADE
-2,459700,EMERALDS,SELL,10008,6,MARKET_TRADE
-2,460900,TOMATOES,BUY,4992,3,MARKET_TRADE
-2,463900,TOMATOES,SELL,5008,4,MARKET_TRADE
-2,464700,TOMATOES,BUY,4999,7,AGGRESSIVE
-2,469700,TOMATOES,BUY,4991,2,MARKET_TRADE
-2,472400,TOMATOES,SELL,5001,10,AGGRESSIVE
-2,472500,TOMATOES,BUY,5000,6,AGGRESSIVE
-2,473100,EMERALDS,SELL,10008,6,MARKET_TRADE
-2,474600,TOMATOES,BUY,4994,2,MARKET_TRADE
-2,475300,TOMATOES,SELL,5008,2,MARKET_TRADE
-2,479300,TOMATOES,SELL,5003,4,MARKET_TRADE
-2,480500,TOMATOES,SELL,5005,4,MARKET_TRADE
-2,482700,TOMATOES,BUY,4996,10,AGGRESSIVE
-2,485700,TOMATOES,SELL,5000,3,MARKET_TRADE
-2,488400,TOMATOES,BUY,4987,4,MARKET_TRADE
-2,488900,TOMATOES,BUY,4986,4,MARKET_TRADE
-2,491600,EMERALDS,BUY,9992,5,MARKET_TRADE
-2,491900,EMERALDS,BUY,9992,5,MARKET_TRADE
-2,492400,TOMATOES,SELL,5002,4,MARKET_TRADE
-2,493300,EMERALDS,BUY,9992,6,MARKET_TRADE
-2,496700,TOMATOES,BUY,4984,3,MARKET_TRADE
-2,497500,TOMATOES,SELL,4992,12,AGGRESSIVE
-2,497900,TOMATOES,BUY,4985,3,MARKET_TRADE
-2,499000,TOMATOES,BUY,4987,4,MARKET_TRADE
-2,502900,TOMATOES,SELL,4999,4,MARKET_TRADE
-2,503100,TOMATOES,BUY,4991,7,AGGRESSIVE
-2,504900,TOMATOES,SELL,4998,4,MARKET_TRADE
-2,506800,TOMATOES,BUY,4986,3,MARKET_TRADE
-2,507200,EMERALDS,BUY,9992,6,MARKET_TRADE
-2,511100,TOMATOES,BUY,4987,3,MARKET_TRADE
-2,513100,TOMATOES,SELL,4994,9,AGGRESSIVE
-2,513900,TOMATOES,BUY,4991,6,AGGRESSIVE
-2,517600,EMERALDS,BUY,9992,6,MARKET_TRADE
-2,517700,EMERALDS,SELL,10008,3,MARKET_TRADE
-2,520600,TOMATOES,SELL,5001,4,MARKET_TRADE
-2,521000,EMERALDS,SELL,10008,4,MARKET_TRADE
-2,522600,TOMATOES,BUY,4988,4,MARKET_TRADE
-2,524100,EMERALDS,BUY,9992,4,MARKET_TRADE
-2,527600,EMERALDS,BUY,9992,4,MARKET_TRADE
-2,527700,TOMATOES,BUY,4984,2,MARKET_TRADE
-2,528100,TOMATOES,SELL,4991,2,AGGRESSIVE
-2,529400,TOMATOES,BUY,4988,3,MARKET_TRADE
-2,529600,EMERALDS,BUY,9992,3,MARKET_TRADE
-2,530800,TOMATOES,SELL,4993,2,AGGRESSIVE
-2,535200,EMERALDS,BUY,9992,3,MARKET_TRADE
-2,536100,TOMATOES,SELL,5007,4,MARKET_TRADE
-2,540000,TOMATOES,BUY,4996,4,MARKET_TRADE
-2,540700,TOMATOES,SELL,5003,9,AGGRESSIVE
-2,544200,TOMATOES,BUY,4998,3,MARKET_TRADE
-2,545500,TOMATOES,BUY,5001,4,MARKET_TRADE
-2,548300,TOMATOES,SELL,5013,4,MARKET_TRADE
-2,549100,EMERALDS,SELL,10008,6,MARKET_TRADE
-2,551500,EMERALDS,BUY,9992,5,MARKET_TRADE
-2,553700,TOMATOES,SELL,5012,4,MARKET_TRADE
-2,554300,TOMATOES,BUY,4998,3,MARKET_TRADE
-2,561200,TOMATOES,BUY,5007,3,AGGRESSIVE
-2,562200,EMERALDS,SELL,10008,6,MARKET_TRADE
-2,563000,TOMATOES,SELL,5011,4,MARKET_TRADE
-2,566200,EMERALDS,BUY,9992,5,MARKET_TRADE
-2,567100,TOMATOES,BUY,4992,2,MARKET_TRADE
-2,568600,TOMATOES,BUY,4989,4,MARKET_TRADE
-2,569200,EMERALDS,SELL,10008,4,MARKET_TRADE
-2,576300,TOMATOES,SELL,5008,4,MARKET_TRADE
-2,576300,EMERALDS,BUY,9992,6,MARKET_TRADE
-2,587300,TOMATOES,BUY,4999,9,AGGRESSIVE
-2,588900,EMERALDS,BUY,9992,5,MARKET_TRADE
-2,592000,TOMATOES,SELL,5006,5,MARKET_TRADE
-2,592200,EMERALDS,SELL,10008,3,MARKET_TRADE
-2,593000,TOMATOES,SELL,5008,2,MARKET_TRADE
-2,593200,EMERALDS,SELL,10008,5,MARKET_TRADE
-2,595200,EMERALDS,SELL,10008,6,MARKET_TRADE
-2,596300,EMERALDS,BUY,9992,3,MARKET_TRADE
-2,598100,EMERALDS,SELL,10008,5,MARKET_TRADE
-2,602100,TOMATOES,BUY,5000,4,MARKET_TRADE
-2,602500,TOMATOES,SELL,5015,3,MARKET_TRADE
-2,603300,TOMATOES,SELL,5017,2,MARKET_TRADE
-2,604600,EMERALDS,SELL,10008,6,MARKET_TRADE
-2,608700,TOMATOES,SELL,5012,4,MARKET_TRADE
-2,609700,TOMATOES,BUY,4996,2,MARKET_TRADE
-2,611100,EMERALDS,BUY,9992,6,MARKET_TRADE
-2,611300,TOMATOES,SELL,5013,4,MARKET_TRADE
-2,616900,EMERALDS,BUY,9992,6,MARKET_TRADE
-2,617700,TOMATOES,BUY,4997,9,AGGRESSIVE
-2,619000,EMERALDS,BUY,9992,5,MARKET_TRADE
-2,619700,TOMATOES,SELL,5009,3,MARKET_TRADE
-2,624900,TOMATOES,BUY,4996,4,MARKET_TRADE
-2,625800,TOMATOES,SELL,5008,4,MARKET_TRADE
-2,626200,TOMATOES,BUY,4996,3,MARKET_TRADE
-2,626500,TOMATOES,SELL,5010,3,MARKET_TRADE
-2,627400,EMERALDS,BUY,9992,6,MARKET_TRADE
-2,632600,EMERALDS,SELL,10008,6,MARKET_TRADE
-2,633400,EMERALDS,BUY,9992,4,MARKET_TRADE
-2,635000,EMERALDS,SELL,10008,6,MARKET_TRADE
-2,636300,EMERALDS,BUY,9992,6,MARKET_TRADE
-2,636900,TOMATOES,SELL,5014,4,MARKET_TRADE
-2,637100,EMERALDS,BUY,9992,5,MARKET_TRADE
-2,641200,TOMATOES,BUY,5007,3,AGGRESSIVE
-2,643800,TOMATOES,SELL,5015,4,MARKET_TRADE
-2,645600,TOMATOES,SELL,5019,3,MARKET_TRADE
-2,646000,TOMATOES,SELL,5020,2,MARKET_TRADE
-2,650100,TOMATOES,BUY,5015,5,AGGRESSIVE
-2,650600,EMERALDS,BUY,9992,1,MARKET_TRADE
-2,651300,EMERALDS,SELL,10008,5,MARKET_TRADE
-2,655400,EMERALDS,BUY,9992,5,MARKET_TRADE
-2,658800,TOMATOES,BUY,5016,7,AGGRESSIVE
-2,661500,EMERALDS,SELL,10008,3,MARKET_TRADE
-2,662600,EMERALDS,BUY,9992,3,MARKET_TRADE
-2,663000,EMERALDS,SELL,10008,6,MARKET_TRADE
-2,665700,TOMATOES,BUY,5012,2,MARKET_TRADE
-2,665700,EMERALDS,BUY,9992,4,MARKET_TRADE
-2,666200,TOMATOES,SELL,5021,6,AGGRESSIVE
-2,666400,TOMATOES,BUY,5014,4,MARKET_TRADE
-2,669400,TOMATOES,BUY,5011,3,MARKET_TRADE
-2,672600,TOMATOES,BUY,5005,2,MARKET_TRADE
-2,673200,TOMATOES,SELL,5019,5,MARKET_TRADE
-2,673800,TOMATOES,SELL,5020,3,MARKET_TRADE
-2,674200,TOMATOES,SELL,5018,3,MARKET_TRADE
-2,674500,EMERALDS,SELL,10008,6,MARKET_TRADE
-2,675500,TOMATOES,SELL,5016,3,MARKET_TRADE
-2,677900,EMERALDS,SELL,10008,6,MARKET_TRADE
-2,678500,EMERALDS,BUY,9992,6,MARKET_TRADE
-2,678800,EMERALDS,BUY,9992,6,MARKET_TRADE
-2,679500,TOMATOES,BUY,5006,6,AGGRESSIVE
-2,681200,TOMATOES,BUY,5001,2,MARKET_TRADE
-2,682100,EMERALDS,BUY,9992,2,MARKET_TRADE
-2,684400,TOMATOES,SELL,5012,3,MARKET_TRADE
-2,684800,TOMATOES,BUY,5000,3,MARKET_TRADE
-2,685300,EMERALDS,SELL,10008,3,MARKET_TRADE
-2,685600,EMERALDS,BUY,9992,3,MARKET_TRADE
-2,686700,TOMATOES,BUY,4998,3,MARKET_TRADE
-2,687300,TOMATOES,SELL,5010,4,MARKET_TRADE
-2,688200,TOMATOES,BUY,4995,3,MARKET_TRADE
-2,690000,TOMATOES,BUY,4992,2,MARKET_TRADE
-2,690400,TOMATOES,SELL,5004,3,MARKET_TRADE
-2,691700,TOMATOES,BUY,4989,4,MARKET_TRADE
-2,692800,TOMATOES,SELL,4996,12,AGGRESSIVE
-2,697200,TOMATOES,BUY,4996,3,AGGRESSIVE
-2,697900,TOMATOES,SELL,5002,3,MARKET_TRADE
-2,698000,EMERALDS,SELL,10008,3,MARKET_TRADE
-2,698400,TOMATOES,BUY,4988,3,MARKET_TRADE
-2,701000,TOMATOES,BUY,4991,9,AGGRESSIVE
-2,702600,TOMATOES,SELL,5000,3,MARKET_TRADE
-2,703300,EMERALDS,BUY,9992,3,MARKET_TRADE
-2,709000,TOMATOES,BUY,4988,3,MARKET_TRADE
