day,timestamp,global_ts,product,side,price,quantity,source
-2,105800,105800,INTARIAN_PEPPER_ROOT,BUY,10111,10,AGGRESSIVE
-2,106300,106300,INTARIAN_PEPPER_ROOT,BUY,10103,5,AGGRESSIVE
-2,106300,106300,INTARIAN_PEPPER_ROOT,BUY,10112,9,AGGRESSIVE
-2,106400,106400,INTARIAN_PEPPER_ROOT,SELL,10101,12,AGGRESSIVE
-2,107300,107300,INTARIAN_PEPPER_ROOT,BUY,10104,8,AGGRESSIVE
-2,107300,107300,INTARIAN_PEPPER_ROOT,BUY,10113,10,AGGRESSIVE
-2,107400,107400,INTARIAN_PEPPER_ROOT,SELL,10102,9,AGGRESSIVE
-2,107800,107800,INTARIAN_PEPPER_ROOT,SELL,10102,8,AGGRESSIVE
-2,108200,108200,INTARIAN_PEPPER_ROOT,SELL,10114,6,MARKET_TRADE
-2,108700,108700,INTARIAN_PEPPER_ROOT,SELL,10103,11,AGGRESSIVE
-2,108900,108900,INTARIAN_PEPPER_ROOT,BUY,10105,7,AGGRESSIVE
-2,108900,108900,INTARIAN_PEPPER_ROOT,BUY,10114,8,AGGRESSIVE
-2,108900,108900,INTARIAN_PEPPER_ROOT,BUY,10117,3,AGGRESSIVE
-2,109200,109200,INTARIAN_PEPPER_ROOT,SELL,10104,12,AGGRESSIVE
-2,110400,110400,INTARIAN_PEPPER_ROOT,SELL,10108,5,AGGRESSIVE
-2,112400,112400,INTARIAN_PEPPER_ROOT,BUY,10118,8,AGGRESSIVE
-2,112700,112700,INTARIAN_PEPPER_ROOT,BUY,10118,10,AGGRESSIVE
-2,114500,114500,INTARIAN_PEPPER_ROOT,SELL,10120,4,MARKET_TRADE
-2,114600,114600,INTARIAN_PEPPER_ROOT,SELL,10109,10,AGGRESSIVE
-2,115400,115400,INTARIAN_PEPPER_ROOT,SELL,10110,12,AGGRESSIVE
-2,117300,117300,INTARIAN_PEPPER_ROOT,BUY,10123,9,AGGRESSIVE
-2,117700,117700,INTARIAN_PEPPER_ROOT,BUY,10114,8,AGGRESSIVE
-2,117700,117700,INTARIAN_PEPPER_ROOT,BUY,10123,8,AGGRESSIVE
-2,117700,117700,INTARIAN_PEPPER_ROOT,BUY,10126,2,AGGRESSIVE
-2,117800,117800,INTARIAN_PEPPER_ROOT,SELL,10112,12,AGGRESSIVE
-2,117800,117800,INTARIAN_PEPPER_ROOT,SELL,10110,6,AGGRESSIVE
-2,119200,119200,INTARIAN_PEPPER_ROOT,SELL,10114,8,AGGRESSIVE
-2,119400,119400,INTARIAN_PEPPER_ROOT,BUY,10125,11,AGGRESSIVE
-2,120000,120000,INTARIAN_PEPPER_ROOT,BUY,10116,8,AGGRESSIVE
-2,120000,120000,INTARIAN_PEPPER_ROOT,BUY,10126,8,AGGRESSIVE
-2,120100,120100,INTARIAN_PEPPER_ROOT,SELL,10115,12,AGGRESSIVE
-2,120600,120600,INTARIAN_PEPPER_ROOT,BUY,10122,8,AGGRESSIVE
-2,120900,120900,INTARIAN_PEPPER_ROOT,SELL,10115,10,AGGRESSIVE
-2,122000,122000,INTARIAN_PEPPER_ROOT,SELL,10125,3,AGGRESSIVE
-2,122000,122000,INTARIAN_PEPPER_ROOT,SELL,10116,12,AGGRESSIVE
-2,122700,122700,INTARIAN_PEPPER_ROOT,BUY,10131,14,AGGRESSIVE
-2,122700,122700,INTARIAN_PEPPER_ROOT,BUY,10119,4,AGGRESSIVE
-2,122900,122900,INTARIAN_PEPPER_ROOT,SELL,10117,10,AGGRESSIVE
-2,123300,123300,INTARIAN_PEPPER_ROOT,SELL,10129,4,MARKET_TRADE
-2,124000,124000,INTARIAN_PEPPER_ROOT,SELL,10127,7,AGGRESSIVE
-2,124000,124000,INTARIAN_PEPPER_ROOT,SELL,10118,11,AGGRESSIVE
-2,124700,124700,INTARIAN_PEPPER_ROOT,BUY,10130,8,AGGRESSIVE
-2,124700,124700,INTARIAN_PEPPER_ROOT,BUY,10133,10,AGGRESSIVE
-2,125700,125700,INTARIAN_PEPPER_ROOT,BUY,10131,9,AGGRESSIVE
-2,126500,126500,INTARIAN_PEPPER_ROOT,BUY,10132,12,AGGRESSIVE
-2,126500,126500,INTARIAN_PEPPER_ROOT,BUY,10135,3,AGGRESSIVE
-2,126500,126500,INTARIAN_PEPPER_ROOT,BUY,10123,3,AGGRESSIVE
-2,127100,127100,INTARIAN_PEPPER_ROOT,SELL,10122,11,AGGRESSIVE
-2,127800,127800,INTARIAN_PEPPER_ROOT,SELL,10122,11,AGGRESSIVE
-2,129400,129400,INTARIAN_PEPPER_ROOT,SELL,10132,5,AGGRESSIVE
-2,129400,129400,INTARIAN_PEPPER_ROOT,SELL,10124,10,AGGRESSIVE
-2,129500,129500,INTARIAN_PEPPER_ROOT,BUY,10135,11,AGGRESSIVE
-2,131000,131000,INTARIAN_PEPPER_ROOT,BUY,10137,9,AGGRESSIVE
-2,131400,131400,INTARIAN_PEPPER_ROOT,SELL,10139,5,MARKET_TRADE
-2,132000,132000,INTARIAN_PEPPER_ROOT,BUY,10138,9,AGGRESSIVE
-2,132600,132600,INTARIAN_PEPPER_ROOT,SELL,10135,7,AGGRESSIVE
-2,132600,132600,INTARIAN_PEPPER_ROOT,SELL,10127,10,AGGRESSIVE
-2,132600,132600,INTARIAN_PEPPER_ROOT,SELL,10125,1,AGGRESSIVE
-2,132900,132900,INTARIAN_PEPPER_ROOT,BUY,10138,10,AGGRESSIVE
-2,134600,134600,INTARIAN_PEPPER_ROOT,BUY,10140,10,AGGRESSIVE
-2,134600,134600,INTARIAN_PEPPER_ROOT,BUY,10129,5,MARKET_TRADE
-2,135200,135200,INTARIAN_PEPPER_ROOT,SELL,10133,11,AGGRESSIVE
-2,136200,136200,INTARIAN_PEPPER_ROOT,SELL,10131,10,AGGRESSIVE
-2,136200,136200,INTARIAN_PEPPER_ROOT,SELL,10128,1,AGGRESSIVE
-2,136200,136200,INTARIAN_PEPPER_ROOT,SELL,10139,7,AGGRESSIVE
-2,136800,136800,INTARIAN_PEPPER_ROOT,SELL,10139,8,AGGRESSIVE
-2,136900,136900,INTARIAN_PEPPER_ROOT,BUY,10142,8,AGGRESSIVE
-2,137000,137000,INTARIAN_PEPPER_ROOT,BUY,10133,5,AGGRESSIVE
-2,137000,137000,INTARIAN_PEPPER_ROOT,BUY,10143,11,AGGRESSIVE
-2,137000,137000,INTARIAN_PEPPER_ROOT,BUY,10145,2,AGGRESSIVE
-2,137400,137400,INTARIAN_PEPPER_ROOT,SELL,10132,9,AGGRESSIVE
-2,137500,137500,INTARIAN_PEPPER_ROOT,BUY,10143,12,AGGRESSIVE
-2,137600,137600,INTARIAN_PEPPER_ROOT,SELL,10132,10,AGGRESSIVE
-2,137900,137900,INTARIAN_PEPPER_ROOT,BUY,10143,8,AGGRESSIVE
-2,138900,138900,INTARIAN_PEPPER_ROOT,SELL,10133,8,AGGRESSIVE
-2,140000,140000,INTARIAN_PEPPER_ROOT,SELL,10143,5,AGGRESSIVE
-2,140000,140000,INTARIAN_PEPPER_ROOT,SELL,10134,10,AGGRESSIVE
-2,140000,140000,INTARIAN_PEPPER_ROOT,SELL,10132,3,AGGRESSIVE
-2,140700,140700,INTARIAN_PEPPER_ROOT,BUY,10142,9,AGGRESSIVE
-2,140700,140700,INTARIAN_PEPPER_ROOT,BUY,10146,9,AGGRESSIVE
-2,141800,141800,INTARIAN_PEPPER_ROOT,BUY,10136,5,MARKET_TRADE
-2,144100,144100,INTARIAN_PEPPER_ROOT,BUY,10136,3,MARKET_TRADE
-2,145400,145400,INTARIAN_PEPPER_ROOT,BUY,10151,10,AGGRESSIVE
-2,145400,145400,INTARIAN_PEPPER_ROOT,BUY,10142,8,AGGRESSIVE
-2,145700,145700,INTARIAN_PEPPER_ROOT,SELL,10143,8,AGGRESSIVE
-2,145700,145700,INTARIAN_PEPPER_ROOT,SELL,10140,10,AGGRESSIVE
-2,146300,146300,INTARIAN_PEPPER_ROOT,SELL,10141,12,AGGRESSIVE
-2,146600,146600,INTARIAN_PEPPER_ROOT,BUY,10152,11,AGGRESSIVE
-2,148400,148400,INTARIAN_PEPPER_ROOT,SELL,10143,9,AGGRESSIVE
-2,148600,148600,INTARIAN_PEPPER_ROOT,SELL,10154,7,MARKET_TRADE
-2,149900,149900,INTARIAN_PEPPER_ROOT,BUY,10155,11,AGGRESSIVE
-2,151800,151800,INTARIAN_PEPPER_ROOT,BUY,10157,11,AGGRESSIVE
-2,153700,153700,INTARIAN_PEPPER_ROOT,BUY,10159,11,AGGRESSIVE
-2,154000,154000,INTARIAN_PEPPER_ROOT,SELL,10148,11,AGGRESSIVE
-2,155500,155500,INTARIAN_PEPPER_ROOT,BUY,10152,4,AGGRESSIVE
-2,155500,155500,INTARIAN_PEPPER_ROOT,BUY,10161,12,AGGRESSIVE
-2,155500,155500,INTARIAN_PEPPER_ROOT,BUY,10164,2,AGGRESSIVE
-2,155600,155600,INTARIAN_PEPPER_ROOT,BUY,10152,8,AGGRESSIVE
-2,155600,155600,INTARIAN_PEPPER_ROOT,BUY,10161,10,AGGRESSIVE
-2,155700,155700,INTARIAN_PEPPER_ROOT,SELL,10150,10,AGGRESSIVE
-2,155800,155800,INTARIAN_PEPPER_ROOT,SELL,10150,7,AGGRESSIVE
-2,155800,155800,INTARIAN_PEPPER_ROOT,SELL,10153,11,AGGRESSIVE
-2,155900,155900,INTARIAN_PEPPER_ROOT,SELL,10158,8,AGGRESSIVE
-2,155900,155900,INTARIAN_PEPPER_ROOT,SELL,10150,8,AGGRESSIVE
-2,155900,155900,INTARIAN_PEPPER_ROOT,SELL,10148,2,AGGRESSIVE
-2,156300,156300,INTARIAN_PEPPER_ROOT,BUY,10151,3,MARKET_TRADE
-2,156700,156700,INTARIAN_PEPPER_ROOT,SELL,10151,12,AGGRESSIVE
-2,156800,156800,INTARIAN_PEPPER_ROOT,SELL,10159,3,AGGRESSIVE
-2,156800,156800,INTARIAN_PEPPER_ROOT,SELL,10149,15,AGGRESSIVE
-2,156900,156900,INTARIAN_PEPPER_ROOT,BUY,10162,8,AGGRESSIVE
-2,157000,157000,INTARIAN_PEPPER_ROOT,BUY,10163,8,AGGRESSIVE
-2,157700,157700,INTARIAN_PEPPER_ROOT,BUY,10163,11,AGGRESSIVE
-2,158700,158700,INTARIAN_PEPPER_ROOT,BUY,10160,5,AGGRESSIVE
-2,158700,158700,INTARIAN_PEPPER_ROOT,BUY,10164,12,AGGRESSIVE
-2,158700,158700,INTARIAN_PEPPER_ROOT,BUY,10167,1,AGGRESSIVE
-2,158800,158800,INTARIAN_PEPPER_ROOT,SELL,10156,5,AGGRESSIVE
-2,159000,159000,INTARIAN_PEPPER_ROOT,SELL,10153,8,AGGRESSIVE
-2,159700,159700,INTARIAN_PEPPER_ROOT,BUY,10165,10,AGGRESSIVE
-2,159700,159700,INTARIAN_PEPPER_ROOT,BUY,10156,7,AGGRESSIVE
-2,159700,159700,INTARIAN_PEPPER_ROOT,BUY,10168,1,AGGRESSIVE
-2,160100,160100,INTARIAN_PEPPER_ROOT,SELL,10155,8,AGGRESSIVE
-2,160200,160200,INTARIAN_PEPPER_ROOT,SELL,10155,10,AGGRESSIVE
-2,161400,161400,INTARIAN_PEPPER_ROOT,SELL,10156,10,AGGRESSIVE
-2,162800,162800,INTARIAN_PEPPER_ROOT,BUY,10168,11,AGGRESSIVE
-2,165200,165200,INTARIAN_PEPPER_ROOT,BUY,10167,5,AGGRESSIVE
-2,165400,165400,INTARIAN_PEPPER_ROOT,SELL,10171,4,MARKET_TRADE
-2,165800,165800,INTARIAN_PEPPER_ROOT,SELL,10160,8,AGGRESSIVE
-2,167700,167700,INTARIAN_PEPPER_ROOT,SELL,10165,12,AGGRESSIVE
-2,167900,167900,INTARIAN_PEPPER_ROOT,BUY,10173,10,AGGRESSIVE
-2,168800,168800,INTARIAN_PEPPER_ROOT,BUY,10174,11,AGGRESSIVE
-2,168900,168900,INTARIAN_PEPPER_ROOT,BUY,10174,9,AGGRESSIVE
